SRR15024168	SRR15024173	SRR15024174	SRR15024175	SRR15024177	SRR15024178	SRR15024182	SRR15024183	SRR15024186	SRR15024188
ENSMMUG00000003412	7.65316436343591	7.49692004201326	7.45463733934868	7.93379647244493	7.9949564175878	8.09634846134875	7.68028762205583	7.55428530432425	7.82878230128091	7.79610716951967
ENSMMUG00000003414	3.91156779106579	3.12097859107245	3.31112503843448	4.91530934799554	3.92869436279649	4.24348329262076	3.18409811323809	4.03327194363323	3.8823570368864	3.75630319697128
ENSMMUG00000003419	5.30926204997089	5.15699069207893	5.40979521507995	4.82156304772875	5.17715107913392	4.94885931998103	5.35083247457061	5.53425629048904	5.1046249581911	4.74560669910714
ENSMMUG00000003421	5.94258760891521	5.70676452628194	5.98243369572211	5.73249717501148	5.82797241416846	5.86348096113709	5.80347328343523	5.91429829937781	5.56157362175128	5.46973950283599
ENSMMUG00000003428	1.3118975102078	0.48076002957967	1.1370817460507	1.10018534669143	1.1937929895489	0.939103863828727	1.44888185375652	1.00344103005229	1.05402341691941	1.38297430848031
ENSMMUG00000003429	6.1191043157817	6.04841358295177	6.10123543622341	5.80774999881613	6.17925807629815	5.83644506051995	6.10553183279139	6.33683107525795	5.75109628615323	5.83935308437491
ENSMMUG00000003430	5.63721398839946	5.34043426815045	5.28094414681872	5.5573913767504	5.38535338123687	5.6024551510633	5.35122153463658	5.284036978321	5.46992636763837	5.70774743011209
ENSMMUG00000003432	6.43793971099259	6.63116292077073	6.44164664618663	6.41165163154766	6.62719357754713	6.48386899988302	6.54101741594725	6.47529899515809	6.62645269403901	6.42757287595976
ENSMMUG00000003433	0.628783919217749	0.0515065149872598	-0.178142142158954	0.875513085714879	0.765630793560867	0.1685184383951	1.67742001830983	-0.164231309326386	-1.40107958269973	0.696606071829077
ENSMMUG00000003435	1.58773225034933	0.730665190125279	0.96032480834231	1.21447907371407	0.35522215982537	1.19170677935626	1.22797828270231	1.98377060419237	1.0762957980171	1.33770801353891
ENSMMUG00000003437	5.71760024973584	5.32937632460925	5.7219817844396	5.33495594425291	5.56766954681206	5.30679407406327	5.51775735002327	5.65073825916829	5.46191049349945	5.36002222899743
ENSMMUG00000003439	5.64647885690491	5.84616722080985	5.95966361753874	5.85451324858432	5.40461008844793	5.73258607608417	5.7020629265514	5.84220083166296	5.66179658426448	5.51798338844368
ENSMMUG00000003442	4.91478695863683	4.59215075830245	4.73588314437616	4.73772988568231	5.27709135947184	4.91339507779433	5.0087636466594	4.68623308392839	4.78607860832257	5.20433920497994
ENSMMUG00000003443	4.64111075669063	4.33249308950609	4.18876703512693	4.53515397368665	4.71297746372778	4.18936306054614	4.39925234486822	4.37843883031093	4.48703638660042	4.54142585809359
ENSMMUG00000003448	7.51181994871771	7.45164718415655	7.50496972705159	7.81598202010505	7.9089010553159	8.0888808517265	7.56632630585861	7.5435384933435	7.84012955355411	7.8212020307636
ENSMMUG00000003453	2.11248008942339	1.58113353021955	1.56017539758739	0.563725844255448	1.55020818068174	1.61573220059342	1.79827117359338	1.63142097354976	1.53673232764022	1.6347740197969
ENSMMUG00000003456	3.28992386396481	3.05989500173514	2.90191859862179	2.74650538740116	2.8854827344722	2.47380461759687	3.27479956989477	3.15208669942231	2.93912466425984	2.91325862082698
ENSMMUG00000003457	8.01193508907152	7.6931367351722	7.73003977388047	7.48819721157128	7.82332660867544	7.67275953504955	7.76474564321579	7.70272215868249	7.70164129633246	7.57636471179091
ENSMMUG00000003458	6.93834536075269	6.98338034193316	7.20427638410369	6.59805439820615	6.90690166172924	6.60353836094398	7.22387181205238	7.10264457064639	6.9113427876648	6.49050574948001
ENSMMUG00000003462	5.446599253205	4.75298443975175	4.85747233607972	5.06662704046438	4.86292216983962	4.36338471878004	4.70002332182203	4.87408217312076	4.71171755848811	5.07468218115345
ENSMMUG00000003464	4.46594052146311	4.48311144212624	4.14305523181637	4.53740292081842	4.1269115021169	4.5973874784937	4.48061286648163	4.37085862729482	4.3208462257305	4.7254752788808
ENSMMUG00000003468	4.8334339251202	4.85042165720262	5.55964289931161	5.10978446624883	5.02318668876469	4.83018752405035	5.23704217889034	6.36673247127523	5.73397966180257	5.0350793197934
ENSMMUG00000003472	4.11603190975301	3.73561076074813	3.8598350020342	4.40483499985198	4.06922413108285	4.33916332633937	3.57272209834781	4.19173713390111	3.97091375397765	4.10505030345545
ENSMMUG00000003474	4.3844443874759	4.56468418985789	4.13253356666108	3.73214939714107	4.54360966510524	4.21782884137775	4.2018849522717	4.80723259704267	4.17260671455204	4.16975623250716
ENSMMUG00000003475	-0.226166220617944	-0.314094024413158	0.0268966796992096	-0.440468039210824	-0.0207975984969764	0.247507291289491	-1.09167505031478	0.0480624140838373	-0.533147422591046	-0.604220405863853
ENSMMUG00000003476	7.56215211053927	7.35392475112464	7.59268379188646	6.83002482549741	7.48423947311504	7.15107653422882	7.59674068371503	7.65442294072306	7.40182872052662	6.82219884876289
ENSMMUG00000003482	3.13645837665523	2.52670676003986	2.69113795464552	1.63523338368536	3.09797628215154	2.32316335893184	2.34397505440807	2.33820571098482	2.4813444662393	2.85201630883875
ENSMMUG00000003483	4.50083128009466	4.84090893670901	4.37902622000454	4.84016430337506	5.12875874671463	4.94161968232043	4.39156531024228	4.45974347631797	5.05531540604543	4.72972133200861
ENSMMUG00000003484	5.624033024849	5.0664240643318	5.39959806225343	6.01282237837759	5.50528543109679	5.73495393098307	5.41074769640804	5.55801010111233	5.16860183565558	5.76668007519564
ENSMMUG00000003485	4.90578937993773	5.04657201415826	5.10766423096684	4.43298297228682	5.06949043579651	5.23435685713659	5.21572566662016	5.20211255017326	5.06274820465979	4.51159505954162
ENSMMUG00000003488	2.10769849032349	0.0473873405951188	1.98761881791392	2.89100031743748	1.25775540829599	3.15939805856621	2.11839894986261	0.11899021261511	1.99871711985847	2.76052013043327
ENSMMUG00000003490	2.15344225983579	2.00555431240272	1.29949757178462	1.88025668520342	0.925837932078846	1.12793970927445	1.76838388423675	1.2694658753599	1.3091384896756	1.38179037770739
ENSMMUG00000003492	4.21010060350702	4.34855710876672	5.1352637141906	4.2252366974758	4.00911848140293	3.78646426544182	4.44334285745647	4.66551776330991	4.07158447773234	4.08935029670505
ENSMMUG00000003493	7.80646866741577	7.84594390055226	7.98170845305146	7.71508893649524	7.73310633672213	7.67645892637446	7.79013080337067	7.78651187766751	7.87746912694977	7.94936804974859
ENSMMUG00000003494	5.52443229971858	5.21517453536882	5.25243505143795	5.62667807734005	5.48210331007765	5.55477287546489	5.22491185110767	5.45215590484377	5.25271127171988	5.70055055077886
ENSMMUG00000003497	-0.062225300195518	0.161567283737135	0.296617828884788	0.180068389981866	0.0889982672057634	0.00599915854351707	0.0942288876778754	0.234970115481239	0.416099477657983	0.3281868140526
ENSMMUG00000003498	4.16954708183689	3.38730811960681	3.56619457138333	3.53176990948992	3.9009571678761	3.19030099725973	3.62839896646004	3.85857880605192	3.9049538738308	3.47768932981434
ENSMMUG00000003499	3.82370158228425	4.23432385836537	3.85742047433472	3.88033927950109	3.75124971127114	3.89881090494933	4.26679715309918	4.204815779808	3.58034625087967	3.44010723598308
ENSMMUG00000003500	7.42364366244691	7.32896267790469	7.26065932180646	7.24857264731914	7.5072483183165	7.40415099783559	7.3396263095721	7.33876696711962	7.5711214939186	7.462784850136
ENSMMUG00000003501	8.0627019068226	7.84264500730199	7.77339311758461	7.94128296694001	7.93032777649537	8.16740363501565	8.03494070036906	7.69097545220897	8.04526500369108	7.92952658254909
ENSMMUG00000003502	8.10881923344054	8.11817214360036	7.87318851035678	8.04738040682318	8.14184784575097	8.21441516956973	8.14907697584565	7.80280391549963	8.12350250259756	8.28050765352371
ENSMMUG00000003505	4.96839729237837	5.16306552610462	4.90591558321542	4.97509533689534	5.20021253482007	5.24461837959515	5.14855364725208	4.65643528415981	4.77037657555425	4.68040627376562
ENSMMUG00000003506	2.3422986223843	2.47608217764317	2.09928253038927	2.35530788189224	2.14322623001145	1.97922404792274	2.083944574303	2.4259440885658	2.06231018682976	1.91582632347625
ENSMMUG00000003508	6.00443077366773	5.80803637069994	5.79993604070606	5.67350670961572	5.95977151886845	5.84469065494717	5.97849296439539	5.75342358227813	5.88943499123545	5.69206488310661
ENSMMUG00000003509	5.50584297058875	5.18594434653579	5.00122538791754	5.53886005840945	5.40209602554105	5.3698739656518	5.29085141766596	5.2170112287129	5.49695369137174	5.53779066770199
ENSMMUG00000003511	-0.613353679721257	-1.36861921915997	-0.522434980721837	-0.610911631373689	-0.789847336713045	-0.603276128742451	-0.584573617684828	-0.0164751399897654	-1.13621984794096	-0.684721210691805
ENSMMUG00000003514	5.579574119625	5.36273259634309	5.38645492069835	5.47547484944499	5.39541424571522	5.53551102173473	5.35316472501112	5.20096932485559	5.3696546529473	5.77426978577554
ENSMMUG00000003518	4.65838861790672	4.59421684134372	4.80018949575127	4.25090540871574	4.59251422891839	4.20776139202259	4.59867463739015	4.83294281354646	4.72509901103671	4.59764631567091
ENSMMUG00000003519	1.87816966454921	1.94811613317268	1.64140891464014	2.00353490662902	1.9078135432817	1.81709312390558	1.97638530654833	1.5711368500409	1.65186067519039	2.40945711259089
ENSMMUG00000003520	3.67759195575262	3.49769716777316	2.91956173097712	3.50842077448158	3.89613634592634	3.3090765758492	3.30244014817316	3.19870228538483	3.24255530797546	3.44156507098469
ENSMMUG00000003521	4.77688353765049	4.59180279278164	4.55783637784538	4.82520914579061	4.85666602460079	4.70409054942121	4.35006786745812	4.0952297071611	4.3585933525925	4.72488151741177
ENSMMUG00000003523	4.86481447420005	4.81878734651584	5.44006395272915	4.1569285027047	4.91138395380046	4.39211490932331	4.89356304299027	5.22278299666972	4.4264855008861	4.02534332698134
ENSMMUG00000003524	1.18493721865833	1.83187173016523	1.98001139227557	1.25594706547287	-0.518831078311468	1.6794810680782	1.89564581587309	2.25305986417213	0.870273199267228	1.38168954279729
ENSMMUG00000003530	4.47688530844004	4.16769322242761	4.40317396829299	4.00220746630902	4.30320031022098	4.3808107034384	4.31422720245896	4.59263857671202	4.24626225728564	3.80451557574648
ENSMMUG00000003533	-0.00370611978910418	2.09007965090863	2.21398652840146	1.76197980781372	1.12446358160247	1.24093310361187	1.19316422070812	2.35419561893924	1.34933112820678	1.35537545492272
ENSMMUG00000003534	6.1724597731855	6.35588748214362	6.67802454148911	5.81558631920648	6.25427669998788	5.8096809998401	6.62150409423505	7.05079233445858	5.94144612787061	5.50524225452399
ENSMMUG00000003535	4.92756583809181	4.91946134684794	4.5946940872696	4.10106875101672	4.66889388897603	4.6215155433736	4.92170776378807	4.99829615352548	5.07648160029485	4.64413589025527
ENSMMUG00000003538	4.5037585119144	4.30062067687486	4.33515509417995	4.49640069854184	4.27171955265793	4.01681603028887	4.47511968994242	4.5051367241546	4.294639400685	4.21437157336289
ENSMMUG00000003539	2.62446342362212	2.20666492918495	2.13107758780523	2.76912395754474	3.00571185324577	2.66814974974416	1.95980203594852	2.5391169025117	2.27306287681282	2.22497884915986
ENSMMUG00000003540	4.19486603519864	3.71369241959438	3.79858140921118	3.19320536023249	3.59785384842933	3.12029912517821	4.33909123530327	3.71023156175806	3.58309536683563	3.51883067180058
ENSMMUG00000003541	5.96420071520023	6.05978829068558	5.97915726999965	5.53918995997772	6.18062152429879	5.97318322422826	5.89399436363845	6.05391553398998	5.94807990720665	5.78302766397323
ENSMMUG00000003542	4.30472451334688	3.88108998749861	4.22402065925825	4.47245340845581	4.19299974466876	4.3387718548273	4.22198632843435	4.58373795482035	4.39937446429206	4.40615790847867
ENSMMUG00000003544	3.90762982820336	3.331251778829	3.36610275696629	3.66365772796683	3.52047918310753	3.23574663106956	3.65737297500026	3.74493204850878	3.79146745859864	3.55637714994232
ENSMMUG00000003546	3.78069197588	3.47079951463954	3.38686577678552	3.59505864312914	3.74076541994741	3.4467779551806	3.61925120674465	3.59603628667457	3.6655105480311	3.36509633050243
ENSMMUG00000003552	5.93536078273374	5.91536224787568	5.89553551150135	5.95397706759502	5.83616770499884	6.00391460483495	5.97332656132535	5.87321672453795	5.88612938189588	5.58603822154254
ENSMMUG00000003555	7.66665257320573	7.84205139093853	7.77726170685407	8.04112939121708	7.20494329883244	7.22439347636414	7.39761636489549	7.27100773196758	7.46050956318987	7.67530698331538
ENSMMUG00000003558	1.34150819070337	2.1324145932696	1.56968492426929	1.85303945733422	2.26068655381161	1.59903603518253	1.90307154530849	1.41963093192257	1.86674974303445	1.94782272473863
ENSMMUG00000003560	4.58808494812193	4.33273222145358	4.41804590210781	4.43449706571881	4.55550655392783	4.26834552798332	4.4438707809128	4.41911193499479	4.60593698577957	4.35560357932932
ENSMMUG00000003562	2.73693872784479	2.73654233830336	2.19580636450556	2.57454237758347	2.00540361208441	2.17606172421365	2.7411977215239	2.581377605818	2.03747295208188	2.53473039977311
ENSMMUG00000003564	4.39161200538245	4.39055716411513	4.21588793155479	5.14920607323226	4.66120383894121	4.6753829428665	4.87862747421756	5.55288070513921	5.07915647443691	4.51119744900659
ENSMMUG00000003565	3.50936457945304	2.32581648803938	2.53051179342662	3.01755779812569	2.22432318716912	2.84391720162917	2.71264259779177	2.8383794381616	2.99776417971439	2.82233616472149
ENSMMUG00000003569	4.260958352332	4.2252632460118	3.58016973247875	4.15894026563713	3.90313172040792	4.23329189310639	3.90954793640951	3.8741565501512	4.06254445439475	3.742619554658
ENSMMUG00000003570	9.23130924040365	9.32354409634545	9.31829310320831	8.99282839238247	9.29608880814338	9.11300623335325	9.43303719924338	9.60110372924176	9.34153553938702	8.8684182795385
ENSMMUG00000003572	4.66730386987816	4.51213132310866	3.91851036264699	4.34221968186771	4.45018362257933	4.44634038296697	4.2375649724939	4.56149747991469	4.35049710359893	4.32061977934747
ENSMMUG00000003574	3.83930585299145	3.29751754385445	3.40679404517153	3.72436941177267	3.45130564546111	3.59404195369557	3.94636015384471	3.88702344763266	3.43649688202708	3.54371205751919
ENSMMUG00000003577	2.79525154194915	3.16609855609961	1.9228164554547	3.26807794403615	3.14609340822363	2.9187423909246	3.41595989608315	2.2861058758585	2.81655886290369	3.57685781644967
ENSMMUG00000003578	8.79600998243497	9.15221150543271	9.03196502060662	9.44627957567292	9.67706721193917	9.85260545548789	9.24106559980525	9.20719238135455	9.34483632708694	9.34404869159277
ENSMMUG00000003581	0.938711304424633	0.922772819078414	1.54058553602469	1.76510457286158	0.976854771932079	1.48694821500009	1.39139708339729	1.63934666149256	2.1113247403258	1.68056505069198
ENSMMUG00000003582	4.96036294047678	4.92552522669934	4.87956991310838	5.8367994852755	5.34336704906579	4.6878741496543	5.05130647893062	3.81250766503974	4.93848983328073	5.55643208568562
ENSMMUG00000003584	3.85419783177457	3.69566434847684	3.71539300793719	4.89603646685253	3.88344793692077	4.76742837428642	3.54923471653988	1.86122642047375	4.87811479661427	4.75572507456188
ENSMMUG00000003585	4.41327295873713	3.60505843257035	4.19534420992703	3.6704712376577	4.1501823780349	3.83303923946193	4.0523875267583	3.89090180606258	4.07826319920919	3.95147155194514
ENSMMUG00000003586	0.527715845706552	0.662216468020944	0.607590371041205	0.936494357960765	1.14165082772023	0.563667749295281	0.909540904262929	1.0419386524411	0.988459695539504	1.24399343242604
ENSMMUG00000003588	4.08909577782639	3.80778577589178	3.51782314253419	4.10011667221457	3.76058985006059	4.30796078420231	3.65637838692707	3.61426883844842	3.65053119098398	4.16389092827666
ENSMMUG00000003589	4.5562141692253	4.62889676191567	4.82076257176729	4.10629733161986	4.32955453677969	4.28127564082733	4.91244545857497	5.06056120823578	4.47783383524172	4.12201747880581
ENSMMUG00000003590	5.98392104901539	5.78475517415016	5.71150317854923	6.06173079424726	5.87777321503052	5.85368546601568	5.34521050068468	5.7878203648051	5.75426480190102	5.95820166451101
ENSMMUG00000003591	3.31889176047278	3.3586042683223	4.16913191027025	3.09264252961155	2.83307655010902	2.60622820788339	3.67067010404678	3.22327101914035	2.51609455843439	1.67403439493939
ENSMMUG00000003592	2.40275916031492	2.26256487008879	1.59636409410464	2.48846690330038	2.22088734725687	2.30913329241113	2.56219296718093	2.50457094442452	2.67781960032105	2.62284645994529
ENSMMUG00000003594	2.91850779716696	2.83064220396366	2.93040103830765	2.92802439005887	2.80325646122288	3.03263916624337	2.9522082238843	2.73152289610214	2.81064829945576	2.96682286258241
ENSMMUG00000003595	4.5776302229085	5.0044631958592	4.91486013592815	4.39597695577416	4.5014307553227	4.55176617483831	4.86661263706995	5.23821004907266	4.73620681598857	4.37455139819176
ENSMMUG00000003598	2.79492751464539	2.5996823450526	2.18916410298911	2.99547110906352	1.5088054158951	1.51176486737871	0.990306562683521	1.78701574837562	1.17696141912135	1.94412195767065
ENSMMUG00000003603	6.01431857348392	6.03160840500146	5.99315181562293	6.26459502170756	6.10308485241377	6.1981023374405	6.11349340441454	5.94291726983592	5.8568940581085	6.22312723877242
ENSMMUG00000003604	7.43374961856056	7.45335419245243	7.20695248826467	7.65138434142907	7.71348324890285	7.57631744999415	7.46760408870841	7.47014507216528	7.60754097954038	7.47530523208502
ENSMMUG00000003608	2.84764849868391	3.54169609633538	2.31337637211557	2.93921467550335	2.63055822819711	2.89764948616009	3.76580713095221	2.58084413520275	2.51481579126984	1.93377267090755
ENSMMUG00000003610	4.18103195807857	4.11436084074117	4.63290962667639	3.43264121562202	3.86824825361961	3.22025809394634	4.22534961379908	4.65647294300171	4.07092488110038	3.28971599867145
ENSMMUG00000003611	4.04962987078942	3.59248625597084	3.76387708325124	3.79987073321472	3.29158239036278	3.73678758967681	3.6317175695361	3.93885222469681	3.63897183977463	3.85584645351632
ENSMMUG00000003612	2.2702787965991	3.56483909864442	3.07917056609813	3.48419816255019	2.72876802106403	2.90324412765394	3.31955649837509	2.38686330307564	2.83049547946507	2.27039820183065
ENSMMUG00000003614	5.36009882989283	5.08218958420205	4.80641515111243	5.25591092603948	5.25733318676505	5.24549595164336	5.20829102985827	5.37184426542974	5.08252130896523	5.07984911876883
ENSMMUG00000003615	3.89985119757404	3.26330156234852	3.82374248387494	3.50703595510145	3.25271914540603	3.37151771444699	3.34028861406627	3.90518041334561	3.4769244888332	4.0182033316979
ENSMMUG00000003618	5.20884510070238	5.21426526927317	5.34001778882469	5.14831115046452	5.28267263515866	5.33804896160151	5.26007776479853	4.99721815497777	5.24923167636127	5.26598187333155
ENSMMUG00000003619	8.95197266440295	8.78164382363366	8.91209038025532	9.08502387086981	8.88303768918357	8.98712905153619	8.71054044654944	9.05301111604087	8.94487061705146	8.8128054971537
ENSMMUG00000003620	7.85989226619238	8.01489904978857	8.22523121409589	7.60647848190324	7.91542248434355	7.65385508767897	8.09675050041639	7.69215306079507	7.84360390518175	7.60702099539456
ENSMMUG00000003621	5.43004787559529	5.36301594728171	5.35829777659512	6.00726073714741	5.30708797326966	5.42826724209362	5.03527621960434	5.35550766470399	5.30571523909867	5.4933829622311
ENSMMUG00000003622	3.94950699055888	3.07452652855159	3.58366835692504	4.31406633629287	3.67015093864646	3.48235999369377	3.05191923197022	3.20496292344399	3.62084663908306	3.99879183153887
ENSMMUG00000003624	7.84056899308847	8.3994704787469	8.4180869689028	8.11913007747653	7.90996542083596	7.88446666763453	8.00920262629067	7.9702234248726	8.15517895305222	8.19690944918502
ENSMMUG00000003625	2.78410814391306	3.19641710190444	2.23722315681878	2.9891898113118	2.96904206940021	3.13819831422778	2.83686972669304	3.07166297888208	3.06186866537001	3.03592405771265
ENSMMUG00000003629	3.11092696549484	2.95053877919945	2.79693135425627	3.26497783270239	2.57010808184054	2.56241543901355	2.54222866321455	2.68804598797152	2.5636623510593	2.49968201879111
ENSMMUG00000003631	5.72217240001469	5.66442090262778	5.75251639727793	5.53964210394926	5.65010180462907	5.4183045236265	5.96081971337861	5.87972591136151	5.65155376948625	5.65442451620507
ENSMMUG00000003633	1.59349544349191	2.48903165463799	2.92802085107988	-0.15149085849071	1.19016051217922	1.69993013880614	1.84118692717525	2.91017944220794	0.917543620557385	0.875145523166371
ENSMMUG00000003636	6.23516579950389	6.01969476478208	5.9124085100579	5.79625725484971	6.1779711474919	6.15717567623159	6.17445709262268	6.00750688873354	6.03243051601814	6.01429169701435
ENSMMUG00000003638	1.36691352394134	1.79915325842273	2.65805368112282	1.39682337547912	1.9803498516227	1.01380650631761	1.31383327403756	0.597146689558969	1.95705285019947	0.995590820617753
ENSMMUG00000003641	6.03914887406416	6.03501056834227	6.01403808129486	5.7646651276864	5.84745269670944	5.95086108800306	5.94722463543599	6.25732864278907	6.08366554124691	5.87703430064335
ENSMMUG00000003644	5.56447515827073	5.40694008682776	5.27712097391692	5.8500731348651	5.35754296255482	5.87485588856997	5.56939437637661	5.47264872199981	5.70622759115328	5.96323564149338
ENSMMUG00000003646	6.00504070569004	5.7948610486461	5.62212437964239	6.18249742684018	6.00438230173076	6.16678959512683	5.77838213045454	5.58687886790428	6.09448106726216	6.27997113386905
ENSMMUG00000003650	6.36468413472691	6.2922200695241	5.69308066100102	6.58614597186063	6.39119682954214	6.47961434346391	6.1996670529874	5.83933259059967	6.45022401530464	6.50864080422195
ENSMMUG00000003657	6.30453023042884	6.37133195095461	6.04408893278938	6.44491135088994	6.09646623929293	6.25290282862355	6.41402966206039	6.06956037834654	6.18834513165107	6.32270044883223
ENSMMUG00000003658	3.68067938518863	3.84646003448102	3.20427325481918	3.54639608771947	3.54530092967711	3.55476834628321	3.91982227008701	3.71108563059716	3.46523378330333	3.66170247229991
ENSMMUG00000003659	0.27723549106323	0.225992124044296	-0.304770023589434	0.374508741372438	0.172597715763537	0.139028623318779	0.0899155025940033	0.0941850244947169	-0.00237917006779043	0.775137431296535
ENSMMUG00000003664	3.47862814326581	3.60202016582316	3.42245946197199	3.72201019081913	3.69236727023513	3.50307807568716	3.62102614222571	3.57667443035556	3.68642138196623	3.84089576699279
ENSMMUG00000003665	0.980204464161616	0.533197499464038	1.65180822388063	1.67524024488844	1.19037207953431	1.19283008610865	0.761219283142406	-0.218681899507576	1.4763126596048	1.37948779542602
ENSMMUG00000003668	4.71523663134533	4.52179006245918	4.54262459060261	4.57313441608001	4.49527831769301	4.58141650982768	4.57081623236686	4.75606621435638	4.43417333533345	4.40157744205956
ENSMMUG00000003669	3.15066625970989	3.0661744683836	2.71360270592555	3.30877207953093	3.30386607634931	3.66975887761421	3.44547258929506	3.18953941767112	3.32264296305976	2.90659942231899
ENSMMUG00000003671	6.1143365848253	6.31245565108237	6.42400830193673	6.46762406282431	6.22973174900713	6.50364023798371	6.16768972025817	6.7245652994108	6.5329874407518	6.58965981133803
ENSMMUG00000003673	-1.68612256190258	0.192149563358029	-0.922010573548377	1.70546040193904	-0.686968614227254	0.999055710667367	0.701196960556373	0.0319980460270237	0.880153587099706	1.53783904327097
ENSMMUG00000003676	3.65240572640829	3.47974687377765	3.57928710881744	3.54927727720154	3.84255378416979	3.47411884516765	3.12026542695786	3.28482336333648	3.55775269761843	3.96581855842641
ENSMMUG00000003678	2.88934272771178	2.58548377298469	3.12763251594086	2.6496262405643	2.81875224643595	2.31527907018506	2.95411101091548	3.38885947053799	2.4661255296812	2.06750285123488
ENSMMUG00000003682	4.07707235764416	3.79447210256122	3.50009827439585	4.67794015027233	3.87657252066088	4.3414082180026	4.27665144734982	4.00878318134832	4.00759524867838	4.46590231481016
ENSMMUG00000003683	2.50803505611798	3.63386182037956	2.39594505617277	3.3774959757262	2.33269353772989	2.2703972212333	2.60768269502433	1.6290363848793	2.67706993615149	2.3640551389706
ENSMMUG00000003684	0.904914892134549	0.42696569313371	0.168205991146611	-0.308538686605072	0.0486408503995932	-0.0588546010382558	0.529243522764133	0.0426681717610045	-0.410126702668197	0.324325922007166
ENSMMUG00000003685	3.03664267797441	3.55323650038197	3.629253755739	2.46047435891721	3.59480969552508	3.28798436877614	3.74313050704754	3.83861874885753	2.93360282895134	2.8071047410671
ENSMMUG00000003686	3.23515161995718	2.61983619425569	2.36644232162733	2.56908176060261	2.58778584825089	2.47031753807053	2.97463169291403	2.67113324683116	2.6310283065146	1.65847553371139
ENSMMUG00000003688	0.627060302754142	-0.138576317115184	0.340548698688718	0.0753671700188114	0.444475409879459	0.829171131302342	0.502960875107394	-0.244501913666856	0.543679849019085	0.323528589502825
ENSMMUG00000003693	4.86772028985319	4.88646087857147	4.47948781710612	4.7514354243535	4.51619447015359	4.70613552896165	4.5817058964856	4.61374880888595	4.56736193440372	4.57875445258987
ENSMMUG00000003695	2.56374453857602	2.24891166245419	2.16678048684449	1.99119596664475	2.55806280679843	2.24960438092658	1.829558754483	2.33892026809422	1.80913995659901	2.43003384611869
ENSMMUG00000003697	2.34583525582753	2.35223741287209	2.31854032708556	1.88401389811076	2.02584604545335	1.67380484473995	1.97933162135974	1.7696140484957	1.83447788911941	1.79979272283831
ENSMMUG00000003701	6.05229879542255	6.11169437622782	5.99269969785678	6.08877601385075	6.22639881822497	6.21358613703132	6.12830938368219	6.14429453564153	6.25690119291832	6.17209174561816
ENSMMUG00000003702	10.6631479833038	10.5154154880941	10.468684975964	10.310409625194	10.6463438448836	10.4535612994748	10.4666480393576	10.6635670496235	10.447003079784	10.2761506983859
ENSMMUG00000003703	6.35916394787868	6.36430767935948	6.20240797434013	6.35231386643965	6.46695795382655	6.34038240919057	6.47281658655375	6.49807950417551	6.39292923303603	6.22092198716442
ENSMMUG00000003704	4.91285171134384	4.58820762849703	5.00247969126566	5.06854617140237	4.41963603515431	4.86588347771685	4.72668011147709	4.9114359137517	4.78498513573656	4.94975410948872
ENSMMUG00000003705	6.95318754645753	6.78536876549655	6.79536017526939	6.53636317882209	6.75790435871777	6.72040421838144	6.8615190509631	6.99284642498808	6.66839114043795	6.65397216326295
ENSMMUG00000003706	5.13420111828901	4.89666211946147	4.84946115146739	4.48589880378359	4.78274198047319	4.80036595132283	4.98211419214751	5.01964827813129	4.77853340331071	4.866569000628
ENSMMUG00000003707	1.98618844406913	1.43521573135162	1.94181894793089	1.40292434159513	0.730002802899381	1.3124250558337	2.01201093221296	2.2035289734044	1.65806091539283	1.25049826638348
ENSMMUG00000003708	3.44219666950013	3.65762530672173	3.76933784714011	3.50399027682561	3.62568991707579	3.28422810072745	3.41127182139537	3.62066203423855	3.49366343506476	3.23192657693606
ENSMMUG00000003709	0.35216587710557	0.458952292407798	0.0272139653077232	-0.0859157275642168	0.600381068430089	0.412376353574459	0.471798830310323	1.03687256593337	-0.182567482887322	0.00830141552441788
ENSMMUG00000003710	5.79884948375509	5.7607390101414	5.56139640071934	5.37067308524853	5.57140707265893	5.48937411857209	5.54695813495534	5.90788485778277	5.4286959665343	5.32544572426204
ENSMMUG00000003711	3.00629432370638	2.39418707292889	2.97345901449219	2.61884531442075	2.57813735877815	2.85025792711165	2.92820419680683	2.84426664866266	2.75266914595387	2.23036402353438
ENSMMUG00000003712	2.47089610857179	2.79298279360306	2.06953768279389	2.54260448427675	1.9334137284004	2.05671207907777	1.97536334182316	2.32884691460405	2.34063768613541	2.26860750434897
ENSMMUG00000003717	3.94550838280721	2.94622410589188	3.80926709779672	3.4981830516497	3.43392779005827	3.30204699927989	3.50724146161079	3.20415515782067	3.73154710838775	3.91589975938675
ENSMMUG00000003718	5.29628706418997	5.68667083405767	5.81833581915638	5.49658840171763	5.47667937097491	5.03046571787136	5.64787550552773	5.20691134717666	5.61283850789892	5.80697985666922
ENSMMUG00000003719	0.474472877042249	0.520717365635637	-0.35961151120318	0.435265080760814	0.027921997612065	1.16927820816227	-0.16070373287204	0.436097353877841	0.808950972186235	0.915398840550498
ENSMMUG00000003721	4.69693177237907	4.77442581051967	4.9864761249319	5.08958829897091	5.1869205977072	5.17927761036302	5.41011212281999	4.86862663177968	5.15136670436566	5.3442805633026
