NAME	TITLE	SCORE	
METTL15		0.3587094	
TNNC2		0.35866407	
GYS1		0.35866323	
KCTD7		0.35842216	
CBFA2T3		0.35792	
DAPK2		0.35789877	
CMTM8		0.3568032	
CPA4		0.3567323	
NUP93		0.35662624	
TSPAN9		0.35621715	
GALNT9		0.35540646	
DAP		0.3552474	
HSDL1		0.35515004	
PRSS21		0.3546222	
RTN1		0.35356352	
LRTM2		0.35354322	
ITGA11		0.3534201	
ZNF75A		0.35339078	
SETX		0.35317358	
AHCY		0.35263476	
IMPDH2		0.3523951	
RBKS		0.35235617	
LMO4		0.35234264	
SND1		0.3514909	
ENC1		0.35021996	
LPIN2		0.3497818	
SLC22A23		0.34951475	
HIGD2A		0.34948272	
PRDM5		0.34945697	
SSH2		0.3484662	
SLC25A3		0.34831852	
LBH		0.34823132	
SQLE		0.34773967	
ZNF787		0.3476639	
ZNF684		0.3476631	
DAB2IP		0.3473827	
EARS2		0.34710115	
ITGAV		0.34696957	
TMEM229B		0.346432	
SLC9D1		0.3463287	
ITGBL1		0.34557903	
DEK		0.34467816	
KLHL21		0.34452826	
ST3GAL4		0.3445193	
NR1D2		0.34445214	
GPC5		0.3444128	
GFM1		0.343389	
SDR42E1		0.34326944	
IFT52		0.34300664	
RPF2		0.34242287	
NOVA1		0.34242234	
PSMD12		0.34239766	
STAMBPL1		0.34232438	
IGFBP5		0.34172797	
TMEM198		0.34169415	
JKAMP		0.34168193	
LRIF1		0.34162942	
DPP4		0.34123445	
RGMA		0.34096366	
FRS3		0.34093717	
PPP1R9A		0.34076053	
TAC3		0.34004736	
HDX		0.33943087	
TMEM108		0.33940136	
PLA2G6		0.33932424	
RAD17		0.33928925	
NUP88		0.33914107	
VPS72		0.33889776	
SCYL3		0.33828393	
OSBPL2		0.33796886	
CSNK2A1		0.33792558	
BMS1		0.3376832	
SPRY3		0.33753392	
NF1		0.33711007	
ACOT4		0.33704463	
LHPP		0.3369896	
VASH1		0.33687773	
ZNF219		0.33654344	
CD47		0.33619803	
SYNRG		0.33602327	
CYB561D2		0.33584836	
MAN1A2		0.3357211	
IKBIP		0.33539227	
MAPK8IP3		0.33515728	
MYCBP		0.33513346	
EFNB3		0.33490828	
FAM177A1		0.33398935	
TRAP1		0.33397958	
DLGAP3		0.33392334	
TIMM8A		0.33384877	
FBXO46		0.3337804	
RPS21		0.33319068	
SIK2		0.33229625	
PLD4		0.3322221	
MRPL40		0.33221853	
BTN2A2		0.33216143	
CDC123		0.33210778	
RBM45		0.33185425	
ATXN7L1		0.33160895	
EIF3D		0.33139232	
FAM156B		0.33120427	
RIPK2		0.33106825	
ABCG5		0.33096203	
FBXL16		0.3304951	
ADAM9		0.32988602	
COPZ1		0.3296327	
NAALAD2		0.32959262	
CTHRC1		0.32925993	
TNFAIP8L3		0.3291357	
MAPRE2		0.32866853	
EIF4A2		0.32829797	
RPS12		0.3280238	
MRPL47		0.32800305	
KDM5A		0.32795787	
MRTO4		0.3278708	
PPP1R10		0.32753375	
TEX14		0.3274927	
GAL3ST4		0.32714036	
MGAT1		0.32683367	
PDE4B		0.32659107	
ETNK1		0.32632363	
PDE3B		0.32514378	
LAMP1		0.3245172	
NLRP1		0.3245066	
PPP1CC		0.32406148	
CBR4		0.32370174	
B3GAT1		0.32367393	
CUL5		0.3235558	
PID1		0.32347715	
CHRNA4		0.32292137	
IGF1		0.32258862	
RPRM		0.32184145	
DNAL1		0.3213926	
RB1CC1		0.3209355	
CPOX		0.32037276	
PWWP2A		0.32028958	
MTCP1		0.31994727	
EPHX2		0.31938478	
C19orf47		0.31867003	
RCCD1		0.31861463	
IKZF4		0.3183129	
RFX5		0.31811008	
APEH		0.31803787	
METTL6		0.31797764	
CEP89		0.31790152	
ALOX5AP		0.31760353	
RIOK1		0.31760335	
FAM162A		0.31732145	
SCPEP1		0.31728357	
TFDP2		0.31692153	
MIOX		0.3167996	
OSBPL3		0.31671602	
RTKN		0.31660458	
ADAT2		0.31655622	
MPLKIP		0.3161137	
C1QL2		0.3159824	
PDE11A		0.31595725	
LAMP2		0.3151451	
MAPK6		0.31496206	
RBM47		0.31465757	
SDC3		0.31463858	
GADD45A		0.31450045	
TMED6		0.31435797	
TRIM26		0.3138227	
TANC2		0.3135648	
LRRK2		0.31331494	
EIF1		0.3133143	
PHF14		0.313144	
CTU1		0.31280226	
PPFIBP2		0.3124743	
DCP1A		0.31227973	
ZBTB5		0.31142995	
CA10		0.31131706	
FAM133B		0.3113038	
EIF3L		0.3110179	
CCT6A		0.31101146	
DEAF1		0.311	
MAP3K7		0.31080997	
TRIM7		0.31021178	
TCP1		0.3101049	
CBLN3		0.3099487	
RNF111		0.3098131	
SLC25A4		0.30894873	
ACOX2		0.3089136	
TMEM17		0.30857992	
DHX15		0.3085482	
PFDN4		0.30731	
RPS6KA6		0.30723706	
GCH1		0.3069432	
RAD51AP1		0.30694008	
GPR155		0.3069328	
FUNDC2		0.30666307	
IGFBP2		0.30652246	
EIF4EBP1		0.30641952	
TTC9C		0.3062196	
PACRG		0.30612868	
ZNF570		0.30479786	
ALMS1		0.3046343	
ZNF296		0.3040483	
WTAP		0.3039722	
TMEM86A		0.30360433	
PDHX		0.30302924	
SNX30		0.3026196	
ACTR1A		0.3022466	
TESC		0.30189416	
GSPT2		0.30141148	
EPHB1		0.301118	
MMP11		0.30110702	
ZNF496		0.3009206	
EP400		0.30070162	
PCSK7		0.30053854	
PIGW		0.30047363	
ARAF		0.30033424	
TAS2R4		0.30028126	
PDPR		0.29984963	
CHST8		0.29976368	
WASF3		0.29938626	
HERC3		0.29927355	
CHLSN		0.29922134	
RBM44		0.29907486	
EBAG9		0.29902247	
THY1		0.2987962	
KCNV1		0.29766512	
HSP90AB1		0.29742917	
OSCP1		0.2974144	
PPP2R5A		0.29713234	
PRELP		0.29675114	
LRCH2		0.29674897	
KCTD9		0.296726	
ALDH1L2		0.29650524	
BACE1		0.2964905	
STK39		0.2962876	
CHMP2B		0.2962634	
CAPS2		0.2961461	
HLA-DRA		0.2960302	
DAD1		0.2952751	
CCDC24		0.29491627	
ZNF740		0.29418772	
HOMER1		0.2934941	
ZNF275		0.2934515	
MTMR10		0.2934456	
PSMD11		0.29329014	
DRAP1		0.293108	
CORO7-PAM16		0.29273212	
CAMKK2		0.29250997	
RHOBTB2		0.29218453	
TMEM164		0.29140657	
ADRB2		0.2912791	
TFE3		0.29104182	
BRIX1		0.2907323	
RPS28		0.29033667	
ZNF584		0.29017162	
KPNA4		0.2899139	
DNAJB6		0.2890677	
RCL1		0.28868166	
ACTN2		0.2885324	
CCDC97		0.28837863	
PLEKHA7		0.28780052	
DDX50		0.28770262	
KDSR		0.28669706	
SHQ1		0.2865546	
HINT2		0.28655142	
ERLIN1		0.28648013	
KNTC1		0.2862374	
ACADM		0.2861533	
GPR176		0.2861062	
NDUFB11		0.28610528	
PRKDC		0.2854117	
ARAP2		0.28533086	
CNOT6L		0.2851971	
KLHL8		0.2849325	
NEUROD1		0.28490487	
GJA5		0.28471482	
THOC7		0.2841061	
DSP		0.2832633	
ZSWIM1		0.2832139	
JRKL		0.2828642	
ZC3H7B		0.28258383	
PLEKHM1		0.28253877	
UBE2O		0.28222537	
PLEKHM2		0.28208646	
RNF144B		0.28188863	
MAPKAPK5		0.28185388	
FH		0.2816756	
UBE4A		0.28139287	
GDF7		0.28087354	
UBR3		0.28058338	
NR1I2		0.28052947	
ATAD1		0.28048882	
OPA1		0.2803481	
ZFP64		0.28012124	
CRYL1		0.2801186	
MARK4		0.27993947	
LARP6		0.27989826	
SUB1		0.27844936	
RASSF7		0.27831635	
TNPO1		0.2780253	
NPY5R		0.27733186	
SMARCA1		0.27703425	
IPO8		0.27696356	
RAPGEFL1		0.27695268	
MLLT1		0.2769259	
TMEM91		0.2769118	
DDT		0.27687842	
NUDT4		0.27630064	
TTI1		0.27614906	
SEC24D		0.27613622	
SRR		0.2755721	
TMPRSS9		0.27521068	
OCIAD2		0.27500945	
AK1		0.2747993	
PCDH15		0.27444652	
PIH1D1		0.274184	
PRKD1		0.27412426	
TMEM254		0.27404135	
ZNF214		0.27339327	
CKAP5		0.27332658	
UCN		0.27305895	
NFATC2IP		0.27247638	
ZNF473		0.27208215	
SLC38A6		0.27187577	
KATNB1		0.27181113	
ZDHHC4		0.2715369	
NRM		0.2704805	
AUTS2		0.2700133	
SLC1A2		0.2694851	
PRICKLE4		0.269298	
NRXN2		0.26918477	
NEFM		0.2688155	
PPID		0.2686245	
CCNB1IP1		0.26792878	
GABRQ		0.26771218	
UQCRC1		0.2672995	
CLVS1		0.26695785	
RBMS1		0.26660255	
SAMM50		0.2661689	
SH2B2		0.265993	
ADNP2		0.2657247	
SHC4		0.2652868	
RBM34		0.2650544	
PGM1		0.26454324	
NOL11		0.2640978	
MCC		0.2640351	
MBLAC1		0.26402298	
CSNK1G1		0.26381806	
AATF		0.26377267	
CUL1		0.26356077	
CDC25A		0.2633473	
ELFN2		0.26251778	
TXNDC12		0.26231208	
CAPG		0.26230398	
SKIL		0.26229277	
CGNL1		0.26228052	
RBM38		0.26185688	
PHC3		0.26157573	
WFDC2		0.2614926	
POLA2		0.26117137	
PYROXD1		0.26099285	
RBM42		0.26060084	
LDHB		0.26055208	
C7orf33		0.26044396	
SLC8A1		0.260253	
PNPO		0.26007396	
GLRA2		0.25923225	
GALNT6		0.25850964	
REXO2		0.25825736	
SMAD5		0.2581706	
CLCNKB		0.25758144	
SMG7		0.25742993	
BRF1		0.2568545	
SMAD1		0.2561915	
CMTM2		0.2556509	
MDH1		0.25550246	
UBE2E2		0.25539425	
NCOA4		0.2549613	
PLBD2		0.2548766	
BCL2L1		0.2546261	
THAP3		0.25404987	
CLUAP1		0.25339139	
AKAP13		0.25319377	
QPCTL		0.25257763	
C2orf15		0.2523084	
CLEC4A		0.2519962	
POGLUT1		0.2518229	
NPEPPS		0.25092912	
MORF4L2		0.25077802	
LDLR		0.2505867	
DAAM1		0.2504882	
GDPD5		0.24994786	
SLC9A9		0.24992774	
RBM20		0.24980237	
FUCA1		0.24927615	
RIMKLA		0.24880145	
PARP10		0.24840805	
EIF4EBP2		0.24836521	
STK11		0.24826251	
NEBL		0.24818924	
PARP11		0.24773076	
UROD		0.24770288	
BBS10		0.24757655	
PSMD2		0.24744852	
CCBE1		0.24736738	
FLOT2		0.24684775	
SLC4A7		0.2465368	
PODXL2		0.24650657	
RFXAP		0.24648073	
ASNS		0.24646592	
OCRL		0.24613556	
GRIN2B		0.24598311	
RAB4A		0.24591692	
EXOC2		0.24571876	
SLC25A40		0.24554074	
MEIS2		0.2454424	
ADAMTSL4		0.2453522	
BGLAP		0.24510619	
SPECC1		0.24504268	
IMP3		0.24482675	
MORC3		0.24442646	
TMEM97		0.24332587	
SIN3B		0.24199305	
EIF5A2		0.24178897	
PDZRN3		0.24166068	
KIT		0.24162836	
TBL2		0.2416182	
MTX2		0.24096768	
FBXO48		0.24091287	
DISP1		0.24071178	
PKIB		0.24019717	
B9D1		0.24005982	
RNF34		0.2399594	
ARFGEF1		0.2396613	
PICK1		0.23919192	
C1GALT1C1		0.23917726	
SPIN3		0.23902349	
AKAP10		0.23882799	
AURKAIP1		0.23880571	
LEMD3		0.23839834	
GRIA1		0.23818778	
SEC62		0.23810089	
ALDH6A1		0.23785888	
ZBTB24		0.23777285	
DACH1		0.23753476	
TUBGCP2		0.23729289	
MAN2B2		0.23725335	
ATL1		0.23692957	
PLAA		0.23667431	
STAU1		0.23655161	
ETV6		0.23634912	
TXLNB		0.23622736	
MAP7D3		0.23618884	
NDUFAF3		0.23589821	
THAP6		0.23569418	
RAMP1		0.23491107	
RBBP4		0.23470476	
CNN2		0.2342004	
CCHCR1		0.23374496	
GRM8		0.23334692	
ANKAR		0.23326793	
NOL6		0.23317762	
TRIM8		0.23315695	
PRKCI		0.2327646	
ATP5MF-PTCD1		0.2320764	
MMACHC		0.2318382	
ARMCX3		0.2314724	
PEX2		0.23120797	
NNMT		0.2309177	
ERCC6		0.23074494	
NRL		0.23012973	
CYTH2		0.23010498	
ISY1-RAB43		0.22999367	
SIRT5		0.22955692	
OGFOD3		0.22943448	
ZSCAN5A		0.22918129	
TARDBP		0.22893947	
TNFRSF17		0.2289242	
YBX1		0.22841907	
FOXK2		0.22744198	
OGFR		0.22639379	
SLC44A5		0.22635327	
SLC16A7		0.22627637	
MRPS31		0.22605479	
RELB		0.22585021	
PARD3B		0.22560658	
KLK5		0.22556491	
APBB1IP		0.22487484	
ATM		0.22475067	
MPHOSPH10		0.22451816	
NAB2		0.22369677	
WBP4		0.22367513	
SERPINA3		0.2236182	
SOS1		0.22360916	
GABRB3		0.22301073	
GPD1		0.22297461	
GBE1		0.22296427	
FOSL2		0.22278881	
ADAM10		0.22270907	
GLG1		0.22262925	
SPAG9		0.22261462	
NRBF2		0.22254369	
ADAMTS19		0.22231987	
CLIP1		0.2222017	
SMG5		0.22205956	
TBC1D8B		0.22165705	
MOCS2		0.2212995	
PTAFR		0.22114499	
PHACTR1		0.22094333	
THBD		0.22003524	
TXNDC17		0.2199363	
TM9SF3		0.21993577	
INPP5J		0.21896628	
BCKDK		0.2185044	
SLC25A10		0.21848626	
TMEM117		0.21817033	
SORBS3		0.21793197	
PLA2G7		0.21788326	
NRIP3		0.21758156	
SYT6		0.21754739	
UNC13B		0.21732989	
AFAP1L1		0.2167974	
GTF2F2		0.21679412	
GNPNAT1		0.21669185	
CD80		0.21655656	
PEX11G		0.21625386	
ZMPSTE24		0.21599177	
MEST		0.21577348	
GDAP1L1		0.21514015	
NETO1		0.21468581	
FAM20B		0.21368553	
LINGO2		0.2136464	
LZTFL1		0.21298496	
RPA3		0.21287294	
POFUT4		0.21221617	
DCUN1D4		0.21218742	
ZER1		0.2120853	
OAZ1		0.21102653	
ZNF281		0.21100038	
KPNA3		0.21039355	
RABIF		0.2103865	
SLIT2		0.20982201	
PLEKHD1		0.20912151	
THAP5		0.20882477	
SRD5A1		0.20881623	
YBEY		0.20828897	
ATXN10		0.20811127	
EPHB6		0.2078317	
ANKFY1		0.20739797	
AIFM3		0.20724887	
MBD2		0.20571524	
ZNF200		0.20546122	
TFG		0.20544867	
CRB3		0.20543744	
ZBTB26		0.2046796	
PAQR3		0.20457102	
INTS10		0.20329839	
UMPS		0.20298523	
ELMO2		0.2026393	
RANGAP1		0.20249234	
DHX9		0.20233193	
TXNRD2		0.20181668	
STAB2		0.20156303	
TST		0.20090781	
USP42		0.2008525	
E2F6		0.20064539	
ZNF227		0.20028904	
NUP210		0.20025843	
GJD4		0.20023102	
ZNF616		0.19997652	
COL4A2		0.19951189	
SUGT1		0.19922101	
TBCK		0.19909352	
LRFN1		0.19900446	
RPP14		0.19863157	
CYP17A1		0.19839503	
COQ3		0.1977191	
LCN15		0.1972801	
ZNF385A		0.19706151	
AKAP1		0.19648696	
TMEM200A		0.19634843	
TASOR		0.1958474	
ZNF426		0.19572009	
SNTA1		0.19569218	
THAP7		0.19568156	
DPYSL5		0.19538747	
CACNA1A		0.19532248	
KCTD4		0.19529246	
STX6		0.1951933	
SLC25A34		0.19516774	
ADCY8		0.19515939	
LTB		0.19507803	
ALDOA		0.19476844	
HSPA5		0.19457906	
MTPN		0.19442753	
RSAD2		0.19386509	
PDCD11		0.19365238	
B3GNT6		0.19327945	
SMYD2		0.19316989	
PSMA6		0.193141	
PHF23		0.19311737	
TGS1		0.19309719	
PITRM1		0.19155161	
CNIH4		0.19078189	
DROSHA		0.19076978	
PIGG		0.19034566	
KRT20		0.18981625	
RBM41		0.18958718	
FBLN1		0.18950342	
CCT8		0.18948126	
TTBK1		0.18917918	
ACHE		0.18878596	
GCK		0.18823615	
ANKRD45		0.18792176	
SPON1		0.18785822	
BET1		0.18780954	
CCDC71		0.18760942	
TMEM165		0.18704014	
TMOD1		0.1866038	
SLC19A3		0.1858652	
ING5		0.18573181	
AAMDC		0.1855531	
ADCYAP1R1		0.18545887	
SNAPC3		0.18511806	
ZDHHC6		0.1846583	
TRUB1		0.18436621	
HSP90AA1		0.18424688	
CAP1		0.18415424	
DARS2		0.18414994	
ATMIN		0.1835791	
FBXL13		0.18282364	
TACO1		0.18278895	
KLHDC1		0.1827031	
RGN		0.18269362	
ATP1B1		0.18233015	
ATF6B		0.1813861	
NME6		0.18113512	
FECH		0.18083374	
SP1		0.18082742	
CD83		0.1803926	
NANP		0.1803609	
TRPM3		0.18025795	
BLOC1S3		0.17972879	
HPN		0.1793434	
POMT1		0.17870083	
HERC2		0.17862976	
TVP23B		0.17848463	
DCST1		0.17844942	
ZFYVE1		0.17809775	
SF3B4		0.17801961	
CLPTM1		0.17781897	
UBE2F		0.1776207	
SOX13		0.17710654	
PALLD		0.17694446	
CDR2		0.17661159	
ARSJ		0.17649923	
ANKS1A		0.1764683	
NUS1		0.17642993	
AHI1		0.17632566	
GPHN		0.17581342	
CDC20		0.17580576	
SLC25A45		0.17562887	
TAF2		0.17537391	
GOLIM4		0.17505631	
PPP2R3A		0.1749745	
RANBP1		0.17480324	
TDP2		0.17470884	
CTTNBP2		0.17420347	
KIF4B		0.17388552	
CDK5R1		0.17387503	
BOLA1		0.17363824	
LYPD6		0.17333242	
UEVLD		0.17332508	
PDGFRL		0.17240432	
XAB2		0.17236033	
FMOD		0.17198475	
ZNF300		0.17171133	
UROS		0.17168072	
ZNF805		0.17143725	
NTN1		0.17122267	
POLR2I		0.17097484	
ZRANB2		0.17043903	
ARFIP2		0.17042841	
HIPK3		0.17013478	
TOM1L1		0.16991733	
DPY19L4		0.16990712	
RALBP1		0.16962403	
BHLHE40		0.16949958	
KEL		0.16935897	
RIMS1		0.16929634	
CYB5D1		0.16918242	
RNF7		0.16873822	
MMP15		0.1687041	
KLHL5		0.16858608	
ARPC2		0.16853738	
VPS39		0.16846445	
MYNN		0.16840234	
GNPAT		0.16834404	
VIPR2		0.168171	
GFPT1		0.16807492	
TBRG1		0.1679012	
USP7		0.1676167	
EIF3B		0.16759482	
PPM1K		0.16711739	
MYBBP1A		0.16691577	
LRIG2		0.16672942	
SGIP1		0.16661625	
TTLL12		0.16658288	
NARF		0.16632043	
SNRNP40		0.16601983	
MRPS9		0.16559821	
NCAN		0.16556624	
MEGF10		0.1654199	
WDR33		0.16455795	
OXNAD1		0.16436245	
TRPM6		0.16426158	
ELK3		0.16389926	
KCNH6		0.16356605	
NCAM1		0.16293839	
FHL1		0.16261238	
STXBP3		0.16257398	
CYP27A1		0.16224088	
AOAH		0.16218936	
KREMEN1		0.1618418	
CENPE		0.16174367	
SETMAR		0.16119976	
NSD1		0.16116117	
ARHGAP26		0.1609768	
MYBPC1		0.16029958	
PSMC1		0.16027631	
MCRS1		0.15903541	
COASY		0.15901455	
SLC41A2		0.15880659	
ADNP		0.15875508	
TESK1		0.15846795	
TSR1		0.15822569	
GPATCH1		0.1581829	
TNRC18		0.15799907	
ARMC8		0.1576024	
CMAS		0.15757099	
ASAP1		0.15740351	
DKC1		0.1571421	
MCF2L2		0.15651739	
MUC13		0.15583374	
PTCHD1		0.15525104	
PLEKHA1		0.15504658	
NCAPG2		0.15470925	
PBLD		0.15420894	
ATP9B		0.15376465	
CSF2RB		0.15352781	
TSNARE1		0.15328304	
LIN52		0.15324855	
FUT8		0.15310939	
PARL		0.15302211	
UBL4A		0.15296786	
TAB2		0.15281625	
BIK		0.15254542	
JAG1		0.15248366	
SRM		0.15197213	
PLEKHH3		0.1517797	
MYO6		0.15154266	
DNAJA2		0.15143673	
B9D2		0.15074907	
GPRC5B		0.15037763	
SLC19A2		0.15028264	
ZNF583		0.14998822	
STEAP3		0.14977121	
KCTD21		0.149535	
SALL3		0.1493395	
KSR2		0.14894474	
ZNF528		0.14876485	
MCM4		0.147869	
DAPK3		0.14742726	
BZW2		0.14684783	
PNPLA8		0.14628674	
EMC4		0.14618053	
DBP		0.14575723	
GPAM		0.1454119	
SENP5		0.14539821	
CA8		0.14528742	
SCLY		0.1452437	
DLG1		0.14509265	
ZBTB11		0.14494026	
HOMEZ		0.14443988	
MARK3		0.14436252	
GTF3A		0.14409144	
CASP7		0.14394474	
SLC7A8		0.14391826	
CYSLTR2		0.14368701	
CCDC86		0.14337714	
SMYD3		0.14311753	
MAGED2		0.14276806	
SGCA		0.14272803	
NTNG1		0.1421681	
RPA2		0.14211404	
CHST1		0.14197122	
POGK		0.14185984	
EML1		0.14179075	
WNT5A		0.1415599	
LAMB3		0.14106953	
PKD2		0.14103605	
CDK4		0.14057931	
SIKE1		0.14016958	
IL4R		0.1401285	
EFCAB11		0.14011182	
RADIL		0.14003322	
GPR85		0.13970205	
CYLD		0.13863611	
BMP2		0.13830915	
THG1L		0.13812122	
MSRB3		0.13793689	
GTF3C3		0.13791151	
CUL4B		0.1377806	
HS3ST2		0.13762282	
ZNF599		0.13706608	
BOLA3		0.1366986	
OSBPL9		0.13666727	
IHH		0.13661157	
EDAR		0.1362846	
PARD6A		0.1361677	
TNK2		0.13602914	
C15orf62		0.13591982	
ZNF749		0.13511924	
SNRK		0.13469195	
OXSM		0.13456601	
ALS2		0.13415939	
SP4		0.13377677	
NPR1		0.13369569	
TELO2		0.13223647	
DHX8		0.1315208	
HPCAL1		0.13149664	
COX7B		0.1311537	
HSBP1		0.13073961	
IDS		0.13050595	
PDE12		0.13024172	
UFL1		0.13003047	
DCAKD		0.12962282	
STARD5		0.12956353	
TMEM231		0.12942313	
COA1		0.12914994	
ZNF131		0.12881738	
CTDSPL2		0.12875822	
EXD2		0.12874977	
CREG1		0.1283258	
VIL1		0.12824515	
BCAS4		0.12781097	
IL23A		0.12761357	
HCN4		0.12653327	
PDE7A		0.12633316	
HERC1		0.1258528	
TTC32		0.1258506	
LGALS3		0.1257256	
KBTBD3		0.1256911	
SMC2		0.12522298	
PPIH		0.12483477	
NAAA		0.12450556	
CGGBP1		0.12441135	
ZDHHC5		0.12434443	
CCDC154		0.123317346	
TRAM1		0.12310441	
ATG4C		0.1228899	
TSPO		0.12260588	
NDUFA10		0.122371964	
SLC39A10		0.12235897	
NPW		0.12195956	
CSGALNACT2		0.12163007	
CLEC11A		0.12072644	
NFASC		0.11972339	
STAU2		0.119697645	
ZNF184		0.11952772	
BLZF1		0.119292565	
B4GALNT1		0.11892738	
SYN3		0.118655995	
STT3A		0.11865542	
MYO7B		0.118339054	
RNF10		0.11823653	
NFYA		0.11758199	
SNPH		0.11752504	
MCEE		0.11734248	
EXOSC8		0.11723486	
SMC5		0.1169113	
TGIF2		0.11663451	
PAK1IP1		0.115910605	
RGP1		0.11561083	
MADD		0.115281194	
RGR		0.1152489	
ARHGAP44		0.11522845	
CHRNA7		0.114893265	
A2ML1		0.11460891	
PTGER3		0.11449617	
ARHGEF11		0.11339589	
RBM19		0.11304825	
STAT5A		0.11302931	
LETM2		0.11293952	
RPAP3		0.11212444	
PDE7B		0.11201041	
ARHGEF10L		0.111978374	
ACOT7		0.111973144	
HSF1		0.111929804	
PCGF6		0.111863926	
VASH2		0.11150707	
TADA3		0.11102297	
POC1B		0.11100026	
TIMM23		0.11083528	
ARRDC2		0.11067788	
P2RY14		0.110610805	
ACTB		0.1104466	
RNF123		0.11044574	
SASS6		0.11032516	
SIN3A		0.11022907	
PICALM		0.110155195	
CCNB1		0.10893486	
CDC14B		0.10870368	
MRPL11		0.10860461	
HSPB2		0.10819522	
P4HA1		0.10765758	
ZNF337		0.107082345	
SLC7A9		0.106858544	
ARFGEF2		0.10669199	
NDUFA9		0.10647608	
SLCO4A1		0.105686285	
CDC37L1		0.10556781	
RAB3IL1		0.105340324	
HNRNPAB		0.10425062	
CYB5R4		0.103639066	
MGARP		0.103541195	
UBR7		0.103424154	
MTSS1		0.103380084	
TRMT10B		0.10327582	
LRRCC1		0.10306116	
KIF6		0.10228149	
VTA1		0.102159955	
PCGF2		0.10159731	
HENMT1		0.10152919	
GABRA3		0.101256005	
NEURL1B		0.1008108	
TUFM		0.10071122	
RPP21		0.10067409	
SMNDC1		0.0988245	
TMEM60		0.09882392	
MLEC		0.09842094	
BRCA1		0.0984078	
DCTPP1		0.09752528	
ADRA2A		0.0966474	
RAB39B		0.09646534	
SH3D19		0.09627217	
TBC1D12		0.09591046	
SORCS1		0.09580381	
SUCLG2		0.09579581	
POLR2C		0.095681764	
ZEB1		0.09565057	
FGF13		0.09527253	
ROPN1L		0.095055446	
DNAJB7		0.094831236	
BICD2		0.09475057	
GPX3		0.09465062	
ZYX		0.09462027	
SH3GL3		0.094188094	
ANO7		0.09379926	
EHD1		0.093264334	
MRPL19		0.0931251	
CEP57L1		0.092859514	
SEMA6A		0.09263205	
SLC15A4		0.092494525	
GRIN3A		0.09222269	
CEPT1		0.09218289	
CEP152		0.092085905	
A1BG		0.09137026	
G2E3		0.09085387	
MEX3C		0.09037464	
REPS1		0.088608325	
RUNX1T1		0.08843771	
PNPLA4		0.08785095	
PTPN21		0.08784739	
RASA3		0.08781461	
M6PR		0.08776188	
CYP2C18		0.08767042	
CSE1L		0.087331794	
ZNF26		0.087005906	
BRD8		0.08697309	
KCNIP2		0.08683965	
SSR4		0.08518741	
GTF2I		0.084270135	
SCIN		0.08423948	
DDHD1		0.08420459	
INTS2		0.08404343	
TMEM216		0.08403718	
LDHD		0.08375876	
YTHDC1		0.08327742	
MYO18B		0.083242886	
MSN		0.08289612	
HCRTR1		0.08282763	
EYA1		0.08243423	
DCAF16		0.08207017	
PSD3		0.0814145	
CHCHD5		0.08132519	
KCTD8		0.08089417	
MRPL33		0.080469035	
OAS3		0.08031382	
PIAS3		0.080282144	
PEX1		0.08005089	
NKAP		0.0799667	
AIFM1		0.07957956	
ATP13A2		0.0794037	
CENPK		0.07926759	
TTC23		0.07926264	
PIN4		0.078967884	
ZNF541		0.0785731	
DLG4		0.07840828	
MRPL16		0.07811572	
PSMC3		0.07807207	
VBP1		0.07803716	
MAPK7		0.07770128	
HMGB1		0.077440314	
RNF216		0.07740786	
NCAPD3		0.07722774	
NTN4		0.07714129	
ZNF135		0.07682424	
CUTC		0.07666235	
KCNH5		0.076087	
RSAD1		0.07594092	
NOL9		0.075500034	
DDX17		0.075493276	
DCUN1D1		0.075128816	
GALNTL6		0.07467947	
CDC42SE2		0.074634984	
ZNF835		0.07445199	
ASCL1		0.07374362	
JUN		0.07309254	
CLCN2		0.07302823	
CKS1B		0.072996534	
COXFA4		0.07247446	
ANKLE1		0.071826726	
YKT6		0.07151844	
IL6R		0.07108776	
ISCA2		0.07074403	
MAGEF1		0.07073894	
SLC27A1		0.07055627	
TFIP11		0.07054481	
ZNF195		0.07050974	
NRG4		0.070121184	
SMARCAD1		0.07007015	
NSUN5		0.06999769	
FURIN		0.069526725	
BCS1L		0.069227494	
PHB2		0.06911198	
ATP2B4		0.06868845	
GMPPA		0.06851135	
TRMU		0.068286374	
VTN		0.067655265	
OSBP		0.06742858	
USP40		0.06727567	
PER2		0.0668265	
KCNAB3		0.06677954	
CRHR2		0.06671209	
CDH12		0.06650564	
COMMD3-BMI1		0.06630113	
CDKN2D		0.06595893	
TSPAN13		0.06540661	
RPAP1		0.06490252	
MTCH2		0.06485417	
ARHGEF28		0.064439006	
SLC40A1		0.06404253	
ST7		0.06340192	
DNAL4		0.063215785	
MCOLN3		0.06253606	
NKX2-2		0.061777137	
UBIAD1		0.061370622	
GATAD1		0.060863405	
NDNF		0.060187317	
HMGXB3		0.060002536	
ZNF350		0.05954939	
TMEM123		0.05912587	
JAKMIP2		0.058310762	
SPATA6		0.058222324	
ARL15		0.05819381	
CHCHD1		0.058065336	
PRDX1		0.058005042	
KIF5A		0.05782815	
NDUFB7		0.056961793	
RBM4B		0.05659527	
ELFN1		0.056521498	
GPAA1		0.05639998	
TMBIM1		0.056231406	
SPON2		0.056183558	
TAF6L		0.055730585	
GCNT3		0.05513125	
