NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_67	CHST1	4059	0.14197121560573578	0.0793643	No	
row_68	P4HA1	4179	0.10765758156776428	0.066829324	No	
row_69	GMPPA	4311	0.06851135194301605	0.052588638	No	
row_70	PGM2	4386	0.04536404088139534	0.044603135	No	
row_71	HS2ST1	4554	-0.008602169342339039	0.025753463	No	
row_72	PMM2	4570	-0.013613867573440075	0.02417381	No	
row_73	DPYSL4	4602	-0.020100796595215797	0.02083822	No	
row_74	SLC16A3	4667	-0.03974058851599693	0.013936316	No	
row_75	NDST3	4727	-0.05668618530035019	0.0077507347	No	
row_76	PSMC4	4815	-0.08765951544046402	-0.001334413	No	
row_77	HDLBP	4820	-0.0893358662724495	-9.985877E-4	No	
row_78	GPC1	4885	-0.1033499464392662	-0.0073386086	No	
row_79	PC	4913	-0.11120324581861496	-0.009416149	No	
row_80	MET	4982	-0.12988629937171936	-0.015975075	No	
row_81	ME2	5083	-0.15689237415790558	-0.025921918	No	
row_82	CHST6	5252	-0.2015862613916397	-0.043180224	No	
row_83	SLC35A3	5293	-0.21133708953857422	-0.0458465	No	
row_84	HMMR	5375	-0.23628300428390503	-0.05293884	No	
row_85	KDELR3	5414	-0.2486526072025299	-0.055048846	No	
row_86	PYGL	5544	-0.2899762690067291	-0.067106605	No	
row_87	LDHA	5745	-0.3450136184692383	-0.08672444	No	
row_88	ADORA2B	5790	-0.35713568329811096	-0.08855614	No	
row_89	DCN	5895	-0.38862213492393494	-0.096909344	No	
row_90	GCLC	5933	-0.4026162922382355	-0.097546004	No	
row_91	RBCK1	5978	-0.41976112127304077	-0.09882451	No	
row_92	GALK1	6063	-0.44487324357032776	-0.104414284	No	
row_93	HAX1	6168	-0.4787258803844452	-0.11197157	No	
row_94	B4GALT7	6190	-0.48440298438072205	-0.110072546	No	
row_95	SOD1	6240	-0.49853846430778503	-0.11122182	No	
row_96	CD44	6596	-0.623298168182373	-0.1459472	No	
row_97	NSDHL	6737	-0.6686142086982727	-0.15590693	No	
row_98	MED24	6741	-0.6694742441177368	-0.15033321	No	
row_99	MIF	6745	-0.6699854135513306	-0.14475498	No	
row_100	ANKZF1	6812	-0.6894130706787109	-0.14614476	No	
row_101	VCAN	6930	-0.7283236980438232	-0.15297052	No	
row_102	ZNF292	7024	-0.7666366696357727	-0.156738	No	
row_103	ECD	7103	-0.7944520115852356	-0.15855986	No	
row_104	SPAG4	7140	-0.8098111748695374	-0.1554863	No	
row_105	EXT1	7189	-0.8314463496208191	-0.15358156	No	
row_106	ALDOB	7229	-0.8491061329841614	-0.15050086	No	
row_107	STMN1	7419	-0.9400368332862854	-0.16361606	No	
row_108	B4GALT2	7443	-0.9508906602859497	-0.15782304	No	
row_109	AK3	7455	-0.9544914364814758	-0.1506383	No	
row_110	KIF20A	7469	-0.9611569046974182	-0.14362131	No	
row_111	GALE	7600	-1.0249409675598145	-0.1493002	No	
row_112	IDH1	7623	-1.0402791500091553	-0.14260426	No	
row_113	PHKA2	7632	-1.0441486835479736	-0.13428757	No	
row_114	ALDH7A1	7744	-1.1012251377105713	-0.1371394	No	
row_115	EGFR	7800	-1.1326011419296265	-0.13336773	No	
row_116	ARPP19	7806	-1.1348876953125	-0.12390952	No	
row_117	P4HA2	7864	-1.1696765422821045	-0.12003702	No	
row_118	PPIA	7880	-1.1793510913848877	-0.11131931	No	
row_119	B4GALT1	7890	-1.1864277124404907	-0.10185914	No	
row_120	NASP	7958	-1.223405122756958	-0.09864531	No	
row_121	PGAM2	7963	-1.2257075309753418	-0.08827152	No	
row_122	HK2	7997	-1.2428454160690308	-0.081032835	No	
row_123	MERTK	8041	-1.2713758945465088	-0.07467541	No	
row_124	G6PD	8083	-1.2964394092559814	-0.06786993	No	
row_125	SDC2	8156	-1.350343942642212	-0.06410145	No	
row_126	B4GALT4	8193	-1.3752357959747314	-0.0560333	No	
row_127	SOX9	8286	-1.446441650390625	-0.05368249	No	
row_128	GMPPB	8321	-1.4835251569747925	-0.04443113	No	
row_129	DDIT4	8379	-1.5392340421676636	-0.037294205	No	
row_130	ISG20	8467	-1.621870517730713	-0.03282714	No	
row_131	CYB5A	8516	-1.6700074672698975	-0.0235151	No	
row_132	AGRN	8678	-1.8923438787460327	-0.025045069	No	
row_133	IER3	8724	-1.9804261922836304	-0.01265101	No	
row_134	IGFBP3	8727	-1.9850574731826782	0.0046570306	No	
row_135	TPBG	8869	-2.436392068862915	0.010199371	No	
