NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_75	SLC12A4	6967	-0.7438291907310486	-0.3506666	No	
row_76	EPHX1	7110	-0.7965731620788574	-0.3601321	No	
row_77	ARG2	7487	-0.9716063737869263	-0.3946184	Yes	
row_78	ETFDH	7535	-0.9926649928092957	-0.39171305	Yes	
row_79	ESR1	7543	-0.9952003955841064	-0.38426185	Yes	
row_80	GCKR	7550	-0.9994919300079346	-0.376662	Yes	
row_81	IL1R1	7553	-1.001068115234375	-0.36859655	Yes	
row_82	IDH1	7623	-1.0402791500091553	-0.36778554	Yes	
row_83	SLC6A12	7727	-1.0933446884155273	-0.37038115	Yes	
row_84	ABCC2	7775	-1.1209772825241089	-0.36641306	Yes	
row_85	ARPP19	7806	-1.1348876953125	-0.36040664	Yes	
row_86	ACOX1	7911	-1.1989439725875854	-0.36224073	Yes	
row_87	PTS	7947	-1.218076467514038	-0.3561109	Yes	
row_88	SHMT2	7980	-1.2314553260803223	-0.34953088	Yes	
row_89	SAR1B	8019	-1.2570825815200806	-0.34341735	Yes	
row_90	PTGES	8081	-1.295569658279419	-0.33958682	Yes	
row_91	DDAH2	8135	-1.3365806341171265	-0.33451164	Yes	
row_92	TMEM176B	8144	-1.3417150974273682	-0.32430345	Yes	
row_93	RETSAT	8147	-1.3426011800765991	-0.31340918	Yes	
row_94	NMT1	8173	-1.363498568534851	-0.30494362	Yes	
row_95	DCXR	8181	-1.3670177459716797	-0.2944127	Yes	
row_96	CCL25	8201	-1.379773736000061	-0.2851336	Yes	
row_97	CYP26A1	8226	-1.3979222774505615	-0.27626982	Yes	
row_98	SERPINE1	8241	-1.4132589101791382	-0.26614776	Yes	
row_99	CES1	8248	-1.4171242713928223	-0.25508872	Yes	
row_100	PROS1	8253	-1.4216885566711426	-0.24376561	Yes	
row_101	CDA	8464	-1.6174381971359253	-0.2541243	Yes	
row_102	CFB	8465	-1.6177743673324585	-0.2407246	Yes	
row_103	SLC6A6	8476	-1.6298248767852783	-0.22835627	Yes	
row_104	HMOX1	8481	-1.6365693807601929	-0.21525335	Yes	
row_105	EPHA2	8484	-1.6389418840408325	-0.20190454	Yes	
row_106	CYB5A	8516	-1.6700074672698975	-0.19157895	Yes	
row_107	ITIH4	8526	-1.6858705282211304	-0.1786333	Yes	
row_108	GART	8532	-1.6928452253341675	-0.16517739	Yes	
row_109	SERTAD1	8545	-1.7063229084014893	-0.15240169	Yes	
row_110	PEMT	8582	-1.7502567768096924	-0.14197703	Yes	
row_111	RAP1GAP	8636	-1.8289018869400024	-0.13282405	Yes	
row_112	AP4B1	8743	-2.0279929637908936	-0.1280175	Yes	
row_113	F10	8749	-2.037550210952759	-0.11170646	Yes	
row_114	AOX1	8759	-2.0599193572998047	-0.095662616	Yes	
row_115	APOE	8782	-2.100506544113159	-0.08075319	Yes	
row_116	ABCC3	8792	-2.1389687061309814	-0.06405461	Yes	
row_117	FMO3	8813	-2.213550090789795	-0.04798262	Yes	
row_118	ENPEP	8939	-3.2452480792999268	-0.035243094	Yes	
row_119	TNFRSF1A	8957	-4.514464378356934	2.2631529E-4	Yes	
