Geneid	SRR15024168	SRR15024173	SRR15024174	SRR15024175	SRR15024177	SRR15024178	SRR15024182	SRR15024183	SRR15024186	SRR15024188
ENSMMUG00000000683	1802	1447	2236	1113	1703	724	1589	858	1990	1715
ENSMMUG00000000684	1477	1084	1011	1191	1226	1070	1440	908	1159	1011
ENSMMUG00000000685	10	2	5	7	12	3	4	4	12	11
ENSMMUG00000000687	26	52	71	25	36	51	64	21	55	21
ENSMMUG00000000688	8	0	0	1	4	0	0	0	1	5
ENSMMUG00000000690	654	484	413	637	423	492	436	454	501	532
ENSMMUG00000000694	208	168	106	248	62	148	216	169	114	216
ENSMMUG00000000695	469	483	481	373	373	367	549	369	424	298
ENSMMUG00000000697	8444	6954	5987	6212	6584	6718	8375	5803	7769	4941
ENSMMUG00000000698	77	77	139	119	67	143	65	101	146	96
ENSMMUG00000000699	256	158	243	169	199	154	279	204	193	149
ENSMMUG00000000700	768	823	970	794	802	756	882	693	829	655
ENSMMUG00000000703	0	0	2	0	2	0	0	0	0	0
ENSMMUG00000000704	359	377	380	299	222	296	425	235	388	333
ENSMMUG00000000705	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000706	1095	695	789	1437	764	834	993	787	1155	656
ENSMMUG00000000707	10	0	7	7	4	6	25	13	3	5
ENSMMUG00000000710	1	0	1	0	0	0	0	2	0	0
ENSMMUG00000000711	38	38	38	35	28	33	39	30	31	36
ENSMMUG00000000712	118	113	119	56	109	58	115	103	71	61
ENSMMUG00000000713	253	239	244	244	261	243	288	222	240	227
ENSMMUG00000000715	122	154	208	167	140	150	155	111	157	109
ENSMMUG00000000717	335	244	242	391	269	303	352	252	306	306
ENSMMUG00000000718	669	494	499	915	545	639	504	470	695	620
ENSMMUG00000000719	3	10	3	0	2	3	0	0	1	0
ENSMMUG00000000722	54	53	45	74	84	48	110	54	61	37
ENSMMUG00000000724	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000725	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000729	66	72	155	249	210	51	53	28	81	73
ENSMMUG00000000730	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000733	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000735	642	429	465	531	518	443	498	307	534	567
ENSMMUG00000000736	1498	1217	1226	1612	1589	1218	1561	967	1129	1074
ENSMMUG00000000737	2328	2356	2650	2395	2221	2295	2913	1821	2649	2042
ENSMMUG00000000738	187	98	124	136	116	128	168	79	106	88
ENSMMUG00000000739	147	107	67	117	112	73	138	49	118	94
ENSMMUG00000000740	1487	1513	1820	1142	1267	964	1896	1425	1383	1193
ENSMMUG00000000741	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000744	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000747	595	439	395	620	639	507	558	315	450	475
ENSMMUG00000000750	535	400	395	369	350	371	526	391	345	254
ENSMMUG00000000751	540	365	469	437	505	339	520	347	491	457
ENSMMUG00000000752	930	719	612	868	846	725	964	684	898	747
ENSMMUG00000000754	2131	1566	1580	1527	1706	1155	2251	1678	1495	1356
ENSMMUG00000000755	30	26	14	33	7	24	6	19	54	28
ENSMMUG00000000756	488	464	534	518	458	378	555	439	484	391
ENSMMUG00000000757	807	691	751	776	642	575	831	762	687	558
ENSMMUG00000000758	691	560	742	1033	505	866	830	744	596	619
ENSMMUG00000000759	104	89	74	88	54	39	75	62	67	61
ENSMMUG00000000761	50	49	54	45	31	27	56	35	44	37
ENSMMUG00000000763	836	607	871	562	633	366	870	467	782	568
ENSMMUG00000000765	275	186	180	263	236	168	244	146	222	215
ENSMMUG00000000766	8041	7448	8029	7028	7815	5685	9617	7285	7925	6206
ENSMMUG00000000767	465	408	465	415	315	275	480	324	394	349
ENSMMUG00000000768	681	685	1066	737	826	728	1407	626	745	589
ENSMMUG00000000769	88	76	104	140	56	86	89	119	107	93
ENSMMUG00000000775	65	41	59	56	46	25	45	51	32	45
ENSMMUG00000000776	463	432	367	344	396	392	552	295	331	323
ENSMMUG00000000777	6198	5440	5407	4767	5219	5001	7622	5859	5564	4109
ENSMMUG00000000779	3579	3281	3586	2503	3524	2585	4255	3020	2932	1949
ENSMMUG00000000782	7	2	9	5	5	22	6	6	6	7
ENSMMUG00000000783	168	159	148	241	134	110	138	103	135	108
ENSMMUG00000000784	51	35	29	30	25	28	39	28	36	28
ENSMMUG00000000785	23	23	18	17	17	22	15	30	13	14
ENSMMUG00000000786	61	60	72	54	78	66	88	86	71	41
ENSMMUG00000000787	378	260	256	347	310	255	412	397	338	221
ENSMMUG00000000788	14	7	7	12	5	4	2	13	4	4
ENSMMUG00000000789	91	109	108	113	101	56	166	89	109	64
ENSMMUG00000000790	2366	1675	1909	2119	1799	1688	2091	1618	1891	1675
ENSMMUG00000000791	1790	1321	1563	1634	1050	1387	1643	1244	1203	994
ENSMMUG00000000792	6198	5171	5901	4743	4808	4127	6178	4653	5366	3844
ENSMMUG00000000795	1480	1173	1047	1118	1029	1038	1521	1236	1117	633
ENSMMUG00000000797	209	157	124	178	160	157	185	115	199	140
ENSMMUG00000000798	87	146	184	138	137	133	137	282	171	73
ENSMMUG00000000800	5304	4572	4514	5018	4677	3846	5978	4398	4351	3654
ENSMMUG00000000801	2612	2413	2608	1888	2611	2210	2942	2234	2543	1646
ENSMMUG00000000802	40	28	32	34	33	13	33	32	27	46
ENSMMUG00000000803	1038	804	873	1070	774	592	914	828	716	636
ENSMMUG00000000807	937	765	762	874	655	705	830	730	726	710
ENSMMUG00000000808	265	75	64	34	192	64	99	103	122	82
ENSMMUG00000000809	9456	7915	5525	4930	5023	8608	16621	7549	6109	1965
ENSMMUG00000000811	1081	991	825	1112	779	885	954	410	650	601
ENSMMUG00000000812	742	520	555	485	555	501	600	458	646	486
ENSMMUG00000000813	0	0	0	0	1	1	0	0	1	0
ENSMMUG00000000815	0	0	0	2	1	0	0	4	0	1
ENSMMUG00000000818	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000822	818	727	752	658	717	464	951	741	688	584
ENSMMUG00000000823	155	156	96	162	166	97	131	63	139	120
ENSMMUG00000000824	79	66	46	114	102	101	137	57	103	50
ENSMMUG00000000825	915	856	945	1240	805	739	822	714	877	798
ENSMMUG00000000826	33	28	21	30	34	29	57	46	43	21
ENSMMUG00000000827	317	194	298	239	250	184	283	312	266	205
ENSMMUG00000000828	405	262	362	316	194	256	465	445	280	212
ENSMMUG00000000829	1521	1020	1298	1138	1036	1030	1484	1193	1149	918
ENSMMUG00000000830	483	451	366	483	487	541	579	386	491	364
ENSMMUG00000000833	1718	1544	1439	1671	1869	1456	2238	1323	1950	1815
ENSMMUG00000000835	69	97	139	127	159	136	64	64	47	117
ENSMMUG00000000837	489	439	397	290	439	334	613	325	424	292
ENSMMUG00000000838	12395	10118	11763	15492	11319	9734	10597	8747	12415	13159
ENSMMUG00000000839	60	33	37	66	53	29	48	22	39	23
ENSMMUG00000000841	725	852	723	782	763	777	1007	640	801	641
ENSMMUG00000000842	1179	1055	1153	1267	1000	976	1487	976	1214	1062
ENSMMUG00000000843	322	229	153	426	256	225	301	65	216	290
ENSMMUG00000000844	692	606	590	635	590	475	670	475	506	623
ENSMMUG00000000845	1707	1530	2338	2947	1176	1778	1454	1067	2025	1648
ENSMMUG00000000846	71	93	66	78	79	41	129	64	61	58
ENSMMUG00000000850	2259	1112	1514	1969	1865	2166	1525	960	2316	2211
ENSMMUG00000000853	322	257	202	245	214	212	273	152	199	186
ENSMMUG00000000854	243	194	184	218	211	218	255	154	239	179
ENSMMUG00000000857	510	374	278	332	258	310	451	275	390	239
ENSMMUG00000000860	862	556	511	764	476	902	756	590	764	489
ENSMMUG00000000863	103	72	31	126	60	41	27	21	41	132
ENSMMUG00000000868	73	72	124	53	58	20	98	49	71	36
ENSMMUG00000000869	258	253	214	250	248	188	282	183	223	207
ENSMMUG00000000870	17	6	0	10	5	4	21	9	8	12
ENSMMUG00000000871	248	143	334	236	199	158	280	232	185	130
ENSMMUG00000000872	0	4	1	0	0	1	0	0	1	1
ENSMMUG00000000873	954	677	740	848	794	688	815	733	881	730
ENSMMUG00000000874	7365	6530	7175	6362	6569	4776	7120	5350	6285	5675
ENSMMUG00000000875	0	0	0	0	2	0	0	2	0	0
ENSMMUG00000000880	32	14	17	15	9	2	15	5	31	10
ENSMMUG00000000881	1730	1392	1515	1371	1547	1229	1567	1494	1376	1076
ENSMMUG00000000882	267	226	318	262	225	288	375	304	234	178
ENSMMUG00000000885	2796	2768	2591	3851	1752	2409	2679	1707	2760	2782
ENSMMUG00000000886	260	256	303	261	241	246	308	272	316	233
ENSMMUG00000000887	115	122	46	120	115	124	167	24	84	96
ENSMMUG00000000892	355	414	341	257	345	271	523	383	347	272
ENSMMUG00000000893	2100	1413	1966	2097	1423	1432	1847	1775	1618	1755
ENSMMUG00000000894	49	36	29	20	19	20	31	26	21	26
ENSMMUG00000000895	596	543	623	550	492	404	676	454	534	404
ENSMMUG00000000896	58	25	55	100	45	52	56	49	55	38
ENSMMUG00000000897	15	5	20	36	28	6	16	16	9	20
ENSMMUG00000000898	1676	1065	1190	1405	1279	972	1567	1200	1254	1123
ENSMMUG00000000899	2252	1834	1878	1941	1644	1431	2069	1309	1887	1584
ENSMMUG00000000901	32	8	11	14	28	18	21	22	29	7
ENSMMUG00000000902	0	0	3	4	1	0	2	4	1	3
ENSMMUG00000000903	11	9	8	7	12	5	14	5	6	9
ENSMMUG00000000905	7	1	2	12	1	3	0	6	5	10
ENSMMUG00000000906	144	118	136	151	155	144	138	109	112	82
ENSMMUG00000000907	182	221	130	202	153	128	178	112	119	169
ENSMMUG00000000908	1054	746	841	774	954	798	1030	882	982	759
ENSMMUG00000000911	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000000912	4	8	1	11	14	7	20	25	10	3
ENSMMUG00000000914	1073	742	948	836	1030	868	856	699	869	867
ENSMMUG00000000915	11	20	16	42	54	29	29	25	29	48
ENSMMUG00000000916	186	165	282	162	157	137	255	267	141	111
ENSMMUG00000000917	1177	912	1054	903	807	825	1194	1616	1120	740
ENSMMUG00000000918	1199	1451	1674	794	971	562	1624	1637	904	551
ENSMMUG00000000923	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000000924	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000000925	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000931	853	605	722	572	704	575	963	828	722	633
ENSMMUG00000000932	288	161	187	180	204	189	244	160	236	187
ENSMMUG00000000933	243	115	206	100	202	138	190	183	150	97
ENSMMUG00000000934	346	265	276	403	273	316	318	203	307	289
ENSMMUG00000000935	370	295	435	315	339	276	355	389	372	246
ENSMMUG00000000937	1242	816	834	1661	1136	1474	1161	636	996	1357
ENSMMUG00000000943	799	610	751	556	647	488	749	467	459	610
ENSMMUG00000000946	123	78	65	74	74	119	117	76	90	51
ENSMMUG00000000949	687	564	779	384	584	420	832	585	479	245
ENSMMUG00000000951	124	101	141	154	55	125	124	182	128	91
ENSMMUG00000000952	4	0	7	0	0	5	1	0	0	1
ENSMMUG00000000953	1894	1640	1805	2480	1710	1558	2077	1209	1583	1779
ENSMMUG00000000955	982	629	661	845	750	615	922	689	791	845
ENSMMUG00000000956	687	446	521	538	448	433	723	604	492	464
ENSMMUG00000000958	9	15	3	9	2	5	8	10	7	16
ENSMMUG00000000959	0	0	3	1	0	0	0	0	0	0
ENSMMUG00000000960	2294	2157	2676	1776	2223	1220	2136	1827	2732	1511
ENSMMUG00000000962	1068	868	891	970	1214	795	1129	1143	950	745
ENSMMUG00000000963	626	582	735	657	641	525	734	884	797	474
ENSMMUG00000000965	617	484	495	426	406	375	745	575	446	420
ENSMMUG00000000966	82	97	88	70	84	56	118	91	75	61
ENSMMUG00000000968	8	0	16	21	5	22	10	23	19	7
ENSMMUG00000000969	26	24	33	65	26	47	25	30	49	37
ENSMMUG00000000970	138	113	147	136	81	170	232	119	129	88
ENSMMUG00000000971	18	40	54	48	43	20	37	44	29	36
ENSMMUG00000000972	16909	14769	17564	19190	14455	14643	16965	12142	14134	14859
ENSMMUG00000000974	588	343	390	352	398	297	466	429	479	287
ENSMMUG00000000975	24	4	3	19	23	10	24	2	5	23
ENSMMUG00000000978	506	381	593	578	404	404	496	478	372	435
ENSMMUG00000000979	118	99	112	134	131	127	169	151	168	106
ENSMMUG00000000980	7498	7387	7332	8075	6554	6717	8313	5311	7787	6220
ENSMMUG00000000981	23	24	17	78	20	21	23	31	22	15
ENSMMUG00000000982	1208	896	1115	1194	1155	918	1120	897	1157	998
ENSMMUG00000000983	28412	25571	27460	26178	26613	21991	33814	25080	30329	17597
ENSMMUG00000000984	18	10	5	19	7	13	6	9	5	5
ENSMMUG00000000985	542	342	488	720	420	456	468	463	569	335
ENSMMUG00000000987	38	13	24	68	42	51	50	11	16	47
ENSMMUG00000000988	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000000990	647	527	484	672	573	619	821	370	629	636
ENSMMUG00000000994	1670	1527	1620	1612	1307	1287	1905	1329	1640	1351
ENSMMUG00000000995	104	80	121	96	106	70	93	98	126	65
ENSMMUG00000000996	568	477	394	416	457	326	528	506	508	435
ENSMMUG00000001002	8	8	3	5	2	2	3	2	6	4
ENSMMUG00000001003	617	582	636	659	604	524	760	369	608	588
ENSMMUG00000001006	643	429	461	562	392	414	581	417	455	447
ENSMMUG00000001008	562	369	398	412	377	282	474	475	401	294
ENSMMUG00000001012	370	362	345	229	242	199	295	299	251	176
ENSMMUG00000001016	9	0	0	1	2	5	7	4	0	2
ENSMMUG00000001018	280	207	208	209	238	197	259	224	187	167
ENSMMUG00000001021	1502	1014	1312	1136	817	919	1434	1160	1075	881
ENSMMUG00000001024	21	31	24	9	16	26	46	29	15	20
ENSMMUG00000001026	488	444	404	420	587	397	608	424	520	406
ENSMMUG00000001027	5604	5146	5032	4111	5146	3914	6505	5781	4815	2938
ENSMMUG00000001028	1173	1007	1052	808	1020	884	1177	1115	1059	832
ENSMMUG00000001029	360	290	301	255	337	257	363	265	340	284
ENSMMUG00000001031	103	62	120	101	98	58	159	98	122	75
ENSMMUG00000001034	167	87	108	101	118	64	156	70	105	103
ENSMMUG00000001035	924	695	867	684	816	650	976	737	747	506
ENSMMUG00000001036	157	121	144	190	109	129	171	70	165	103
ENSMMUG00000001038	536	306	456	785	534	384	411	285	466	563
ENSMMUG00000001039	149	126	96	256	172	173	176	128	169	158
ENSMMUG00000001040	53	27	54	44	36	34	38	8	15	25
ENSMMUG00000001041	584	482	489	615	486	423	539	569	480	492
ENSMMUG00000001043	1266	929	1179	665	1082	755	1550	1420	803	510
ENSMMUG00000001044	1975	1763	2096	1708	1766	1765	2278	1747	1982	1531
ENSMMUG00000001045	147	105	103	139	119	138	137	111	132	98
ENSMMUG00000001047	22	17	28	16	14	30	35	26	31	1
ENSMMUG00000001048	4	4	13	4	6	3	10	13	6	6
ENSMMUG00000001049	697	555	505	756	698	639	749	382	557	603
ENSMMUG00000001050	1	1	9	12	2	8	2	6	6	4
ENSMMUG00000001051	139	116	110	91	121	127	202	107	127	93
ENSMMUG00000001053	53	67	76	57	35	56	80	43	65	60
ENSMMUG00000001054	1274	1087	1027	1062	1246	1139	1454	890	1253	926
ENSMMUG00000001058	534	431	421	573	412	306	564	301	397	400
ENSMMUG00000001060	2408	2087	1906	2296	1947	1683	2763	1964	1781	1606
ENSMMUG00000001061	1314	1147	1324	1022	1155	901	1493	1265	1163	1022
ENSMMUG00000001062	2066	1494	1864	1244	1908	1268	1923	1507	1565	1188
ENSMMUG00000001063	1501	1005	1054	1169	1201	979	1315	1036	1258	1164
ENSMMUG00000001064	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001065	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000001066	0	0	0	2	0	0	0	0	0	1
ENSMMUG00000001067	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001070	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001074	58	61	39	53	37	34	84	44	45	30
ENSMMUG00000001075	1543	1284	1683	1245	1178	998	1836	1566	1314	999
ENSMMUG00000001077	3498	2878	3339	2697	2736	3125	3817	2015	3716	2617
ENSMMUG00000001081	0	0	1	0	0	0	3	0	0	0
ENSMMUG00000001083	111	106	129	228	112	106	134	102	73	66
ENSMMUG00000001084	160	109	92	139	181	143	141	161	104	116
ENSMMUG00000001087	48	20	39	33	19	24	47	35	17	12
ENSMMUG00000001088	62	49	55	43	63	55	91	60	57	56
ENSMMUG00000001090	139	138	151	77	136	85	109	105	121	95
ENSMMUG00000001091	1179	1137	911	978	889	821	1375	906	1055	966
ENSMMUG00000001092	822	735	904	772	625	459	887	742	653	561
ENSMMUG00000001095	493	337	467	585	346	406	384	502	501	363
ENSMMUG00000001096	516	457	480	346	402	399	523	349	475	408
ENSMMUG00000001097	209	204	169	319	238	329	371	171	368	178
ENSMMUG00000001099	57	19	35	28	40	34	29	28	33	19
ENSMMUG00000001100	223	148	205	151	223	131	260	199	124	111
ENSMMUG00000001102	16	10	23	19	44	16	16	60	7	19
ENSMMUG00000001103	0	1	0	1	5	0	0	0	0	1
ENSMMUG00000001105	185	130	125	133	97	205	182	146	203	302
ENSMMUG00000001106	903	642	611	840	655	675	709	540	670	425
ENSMMUG00000001107	33	40	75	24	45	18	56	23	28	15
ENSMMUG00000001108	284	352	417	190	251	108	496	353	202	166
ENSMMUG00000001110	713	568	489	771	576	521	589	422	539	578
ENSMMUG00000001111	672	602	716	604	584	689	820	570	833	569
ENSMMUG00000001114	0	0	0	0	0	1	0	2	0	0
ENSMMUG00000001116	400	367	356	338	358	274	386	349	357	273
ENSMMUG00000001118	924	516	642	673	697	586	852	645	713	676
ENSMMUG00000001119	48	22	31	35	24	28	49	41	39	23
ENSMMUG00000001120	4890	4016	4309	2278	4622	2120	5130	3605	3644	2073
ENSMMUG00000001121	684	642	764	712	592	561	882	563	700	560
ENSMMUG00000001124	20	13	11	25	17	5	5	11	4	7
ENSMMUG00000001125	329	217	296	396	265	316	268	235	363	321
ENSMMUG00000001126	1975	1095	1101	1658	1108	1081	1334	952	1184	1186
ENSMMUG00000001127	48	29	46	48	55	77	71	43	52	39
ENSMMUG00000001128	2	0	11	6	5	20	16	7	8	8
ENSMMUG00000001130	104	106	142	81	83	44	166	90	77	95
ENSMMUG00000001131	506	648	720	601	784	648	1147	463	729	665
ENSMMUG00000001134	10	30	27	12	11	33	29	34	32	11
ENSMMUG00000001136	0	0	4	0	0	0	0	0	0	0
ENSMMUG00000001137	78	79	58	88	59	76	107	69	71	53
ENSMMUG00000001138	291	270	293	209	298	227	328	240	273	236
ENSMMUG00000001140	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001141	7	7	23	10	7	7	14	2	13	11
ENSMMUG00000001142	0	0	0	0	0	0	1	1	0	1
ENSMMUG00000001143	8	4	8	11	3	5	6	2	5	16
ENSMMUG00000001147	538	486	519	494	436	293	610	515	399	365
ENSMMUG00000001150	252	116	141	157	207	125	174	167	188	84
ENSMMUG00000001151	643	429	565	616	387	639	570	417	474	430
ENSMMUG00000001152	13	14	14	8	2	3	15	3	9	4
ENSMMUG00000001153	45	40	63	40	40	21	51	31	54	31
ENSMMUG00000001154	502	477	399	539	466	412	723	323	422	443
ENSMMUG00000001155	54	40	70	75	42	70	50	49	54	60
ENSMMUG00000001156	277	228	222	222	266	161	264	202	205	250
ENSMMUG00000001157	469	387	432	343	405	319	443	320	399	396
ENSMMUG00000001163	1665	1110	1191	917	1510	820	1440	984	1110	766
ENSMMUG00000001166	45	40	61	60	31	53	41	71	48	34
ENSMMUG00000001167	1077	825	1048	1060	1044	718	942	792	833	784
ENSMMUG00000001169	472	425	316	412	364	319	425	333	370	366
ENSMMUG00000001172	57	17	40	25	14	20	27	37	27	21
ENSMMUG00000001176	651	476	525	450	514	407	657	470	490	316
ENSMMUG00000001178	160	128	125	153	228	165	172	156	183	79
ENSMMUG00000001179	2496	1983	2024	1848	2116	1552	2311	1598	1898	1589
ENSMMUG00000001180	3267	2596	2914	3048	2626	2211	2864	2609	2521	2312
ENSMMUG00000001181	861	716	647	853	773	684	757	668	794	777
ENSMMUG00000001182	1246	1054	1354	1125	985	694	1130	984	967	927
ENSMMUG00000001183	1818	1499	1648	1106	1576	1214	1836	1363	1353	929
ENSMMUG00000001185	1323	1178	1085	1222	1258	1117	1387	1089	1368	1014
ENSMMUG00000001186	525	467	580	499	454	346	694	499	477	462
ENSMMUG00000001187	198	199	290	335	358	185	270	211	302	359
ENSMMUG00000001190	1365	1148	1210	1266	1406	1345	1501	846	1335	1156
ENSMMUG00000001192	683	509	709	508	511	337	688	527	560	395
ENSMMUG00000001193	101	75	71	81	56	57	62	68	49	55
ENSMMUG00000001194	335	250	269	227	332	247	329	190	268	208
ENSMMUG00000001197	149	498	247	379	160	142	237	412	158	330
ENSMMUG00000001198	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001199	1375	1174	1001	1043	1138	974	1546	1167	1291	1241
ENSMMUG00000001200	5	1	1	2	10	3	4	1	1	5
ENSMMUG00000001201	958	665	941	898	1008	693	884	708	934	806
ENSMMUG00000001205	1630	1260	1157	1388	1206	1050	1494	1326	1271	1302
ENSMMUG00000001207	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000001208	8	0	6	0	9	4	1	7	2	1
ENSMMUG00000001209	94	46	72	38	85	55	48	47	46	25
ENSMMUG00000001210	8	9	9	6	8	7	7	5	4	6
ENSMMUG00000001211	173	165	111	85	71	74	107	78	99	48
ENSMMUG00000001212	13	18	28	24	15	24	23	17	31	19
ENSMMUG00000001213	20	9	7	11	2	1	14	1	7	3
ENSMMUG00000001214	3	3	3	2	13	7	9	4	4	3
ENSMMUG00000001216	86	60	93	106	46	84	93	30	82	86
ENSMMUG00000001217	9	5	17	6	7	13	13	19	13	5
ENSMMUG00000001218	10	0	8	15	8	14	3	12	3	8
ENSMMUG00000001219	1508	1431	1505	1286	1509	1261	1582	984	1451	1049
ENSMMUG00000001220	16	14	13	9	10	10	16	1	15	20
ENSMMUG00000001224	471	398	436	391	402	319	528	412	443	364
ENSMMUG00000001225	43	61	68	12	25	26	61	37	26	26
ENSMMUG00000001226	1551	1054	1093	825	1395	947	1775	1213	1334	1088
ENSMMUG00000001228	87	113	146	223	175	121	87	121	136	114
ENSMMUG00000001233	345	328	342	212	273	204	345	266	287	167
ENSMMUG00000001238	690	546	791	536	480	533	870	533	468	350
ENSMMUG00000001242	0	0	0	0	0	0	0	0	1	3
ENSMMUG00000001244	38	26	48	39	47	16	26	63	19	23
ENSMMUG00000001245	1519	959	1091	1639	839	991	1221	1047	1085	940
ENSMMUG00000001247	993	671	1061	842	825	639	861	925	744	745
ENSMMUG00000001248	157	100	130	124	143	78	106	88	110	89
ENSMMUG00000001250	964	700	958	732	649	620	890	743	627	582
ENSMMUG00000001254	153	92	171	171	195	166	130	167	194	140
ENSMMUG00000001256	2	2	0	9	1	0	6	0	2	2
ENSMMUG00000001258	291	186	214	284	196	197	204	178	185	184
ENSMMUG00000001259	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001260	0	3	2	1	4	1	1	4	2	1
ENSMMUG00000001264	1844	1642	2012	1569	1682	1034	2126	1743	1599	1431
ENSMMUG00000001266	923	742	1005	757	504	588	998	640	872	709
ENSMMUG00000001267	1079	670	799	828	804	595	860	628	817	646
ENSMMUG00000001268	464	256	320	305	264	264	247	209	290	237
ENSMMUG00000001269	475	254	313	314	501	332	453	343	387	280
ENSMMUG00000001270	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001271	4	9	0	1	6	11	3	4	2	5
ENSMMUG00000001272	301	155	127	306	172	143	126	116	160	148
ENSMMUG00000001273	517	469	391	454	345	424	519	318	443	454
ENSMMUG00000001276	5122	4020	4626	6250	4458	4005	4227	3212	4554	4318
ENSMMUG00000001278	134	91	53	250	131	108	41	37	86	126
ENSMMUG00000001282	422	287	292	321	423	349	447	258	430	284
ENSMMUG00000001283	194	113	88	149	70	78	111	144	109	77
ENSMMUG00000001284	0	1	1	1	0	0	2	0	0	0
ENSMMUG00000001285	16	15	24	17	11	10	5	10	15	4
ENSMMUG00000001286	10195	8756	10552	5339	7750	5343	9534	8223	7475	5038
ENSMMUG00000001290	56	61	85	46	26	28	112	48	43	21
ENSMMUG00000001291	35	27	34	24	39	11	25	27	30	25
ENSMMUG00000001292	1211	962	1028	737	949	757	1055	1082	1081	751
ENSMMUG00000001293	719	615	748	751	753	682	688	564	697	546
ENSMMUG00000001294	426	330	374	325	353	257	410	376	331	310
ENSMMUG00000001295	8	8	7	8	1	17	12	7	3	0
ENSMMUG00000001297	11240	9101	9447	7960	9779	6464	11315	6710	9290	8479
ENSMMUG00000001300	227	120	104	205	213	185	86	92	186	131
ENSMMUG00000001301	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001302	2	0	0	0	0	1	2	1	1	3
ENSMMUG00000001304	304	342	208	287	230	241	361	366	262	252
ENSMMUG00000001305	744	750	755	604	739	550	962	744	905	656
ENSMMUG00000001306	49	86	91	59	84	69	73	106	138	51
ENSMMUG00000001307	38	28	28	34	35	14	24	19	27	23
ENSMMUG00000001308	1761	1570	1882	1344	1730	1285	1514	1304	1399	1095
ENSMMUG00000001311	27	21	16	10	17	9	22	16	14	17
ENSMMUG00000001312	1557	1097	1241	1141	1256	853	1264	1099	1151	962
ENSMMUG00000001313	703	783	838	718	816	483	889	1427	691	577
ENSMMUG00000001314	4068	3373	4152	3387	3593	2954	4494	3274	3970	3305
ENSMMUG00000001317	3305	1945	2630	2137	2746	1836	2686	2347	2470	1782
ENSMMUG00000001319	1167	666	961	813	745	685	1112	750	866	775
ENSMMUG00000001321	3652	3369	4807	2942	2931	3140	3977	3955	3690	2421
ENSMMUG00000001322	8	7	7	11	13	3	9	3	17	8
ENSMMUG00000001324	75	43	49	95	52	31	51	56	43	36
ENSMMUG00000001325	21	46	29	13	24	26	15	26	19	11
ENSMMUG00000001328	24	18	73	37	13	56	41	30	49	36
ENSMMUG00000001329	91	67	84	73	73	83	87	58	107	69
ENSMMUG00000001332	272	141	204	202	191	170	221	139	187	174
ENSMMUG00000001336	21	6	13	11	10	6	12	17	6	17
ENSMMUG00000001338	3320	2210	2343	1870	2801	1960	2921	2126	2475	1781
ENSMMUG00000001339	1287	1003	836	1384	1136	729	964	677	775	777
ENSMMUG00000001340	885	699	902	1031	1037	1110	1145	711	901	878
ENSMMUG00000001341	371	383	348	367	400	311	398	386	403	343
ENSMMUG00000001342	7500	7365	9300	5658	7040	5459	8744	8602	6810	4823
ENSMMUG00000001343	1642	1540	1666	2042	1767	1436	1717	1438	1668	1645
ENSMMUG00000001344	1236	1114	1434	728	893	505	1617	1401	829	410
ENSMMUG00000001347	750	509	642	668	649	477	641	355	567	668
ENSMMUG00000001348	1030	850	874	1119	1022	1001	1282	786	1124	1064
ENSMMUG00000001349	4518	2867	3210	3121	3238	2586	4128	2172	2985	2638
ENSMMUG00000001350	689	527	547	632	565	572	645	414	545	447
ENSMMUG00000001353	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001354	15	30	15	15	20	4	20	10	19	10
ENSMMUG00000001357	49	53	84	71	69	43	77	29	31	37
ENSMMUG00000001359	1540	1031	984	1453	1142	1138	1301	1202	1280	1316
ENSMMUG00000001360	137	145	170	144	168	127	180	155	130	113
ENSMMUG00000001361	1202	795	939	974	777	686	1001	721	980	728
ENSMMUG00000001362	1072	783	633	776	699	646	1087	730	806	704
ENSMMUG00000001369	1952	1968	2276	1975	2073	1596	3065	1715	1734	1599
ENSMMUG00000001371	409	475	571	364	336	231	620	606	365	300
