Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,AGE,individual_id,sex,source_name,tissue,Dominance_rank
SRR15024016,RNA-Seq,202,4219118652,PRJNA743291,SAMN20012074,1267868712,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335832,GSM5415214,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415214,SRP326660,10.75,4C6,male,lateral geniculate nucleus,lateral geniculate nucleus,mid
SRR15024017,RNA-Seq,202,4097636660,PRJNA743291,SAMN20012073,1220036441,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335833,GSM5415215,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:50:00Z,1,GSM5415215,SRP326660,14.10,80S,female,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,low
SRR15024018,RNA-Seq,202,3394325988,PRJNA743291,SAMN20012072,1008722664,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335834,GSM5415216,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:46:00Z,1,GSM5415216,SRP326660,6.14,7L7,female,primary motor cortex,primary motor cortex,mid
SRR15024021,RNA-Seq,202,4096574746,PRJNA743291,SAMN20012069,1222299051,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335837,GSM5415219,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415219,SRP326660,11.18,5B6,female,putamen,putamen,high
SRR15024027,RNA-Seq,202,3777781174,PRJNA743291,SAMN20012063,1120191545,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335866,GSM5415225,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:47:00Z,1,GSM5415225,SRP326660,19.89,22H,female,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,mid
SRR15024028,RNA-Seq,202,3281543126,PRJNA743291,SAMN20012062,971867954,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335867,GSM5415226,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415226,SRP326660,15.85,94O,male,putamen,putamen,high
SRR15024030,RNA-Seq,202,5038220168,PRJNA743291,SAMN20012060,1494299189,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335869,GSM5415228,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:00:00Z,1,GSM5415228,SRP326660,5.11,4N7,male,ventromedial hypothalamus,ventromedial hypothalamus,high
SRR15024031,RNA-Seq,202,3825620026,PRJNA743291,SAMN20012059,1138253496,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335886,GSM5415229,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415229,SRP326660,5.13,9N0,female,putamen,putamen,high
SRR15024033,RNA-Seq,202,3890573328,PRJNA743291,SAMN20012057,1165007001,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335888,GSM5415231,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415231,SRP326660,16.02,36O,female,ventromedial hypothalamus,ventromedial hypothalamus,low
SRR15024034,RNA-Seq,202,1290065324,PRJNA743291,SAMN20012056,402816265,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335889,GSM5415232,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:42:00Z,1,GSM5415232,SRP326660,8.19,5H7,male,dentate gyrus,dentate gyrus,low
SRR15024036,RNA-Seq,202,3648866390,PRJNA743291,SAMN20012054,1088405148,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335891,GSM5415234,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:00:00Z,1,GSM5415234,SRP326660,10.17,9C6,male,primary motor cortex,primary motor cortex,low
SRR15024037,RNA-Seq,202,4047275434,PRJNA743291,SAMN20012053,1196464003,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335892,GSM5415235,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415235,SRP326660,5.11,4N7,male,putamen,putamen,high
SRR15024039,RNA-Seq,202,3855280696,PRJNA743291,SAMN20012051,1159209627,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335902,GSM5415237,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:01:00Z,1,GSM5415237,SRP326660,19.89,22H,female,caudate nucleus,caudate nucleus,mid
SRR15024040,RNA-Seq,202,3476789256,PRJNA743291,SAMN20012050,1038810083,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335903,GSM5415238,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:54:00Z,1,GSM5415238,SRP326660,5.13,9N0,female,primary motor cortex,primary motor cortex,high
SRR15024042,RNA-Seq,202,3753424822,PRJNA743291,SAMN20012048,1120515614,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335905,GSM5415240,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:50:00Z,1,GSM5415240,SRP326660,6.16,8K7,female,cornu ammonis 3,cornu ammonis 3,high
SRR15024043,RNA-Seq,202,3014762332,PRJNA743291,SAMN20011961,900525078,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335906,GSM5415241,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415241,SRP326660,10.75,4C6,male,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024045,RNA-Seq,202,4614507796,PRJNA743291,SAMN20011959,1402962080,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335908,GSM5415243,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415243,SRP326660,7.03,0K1,male,amygdala,amygdala,low
SRR15024046,RNA-Seq,202,2005889896,PRJNA743291,SAMN20011958,625286610,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335909,GSM5415244,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:46:00Z,1,GSM5415244,SRP326660,13.95,94S,female,putamen,putamen,low
SRR15024048,RNA-Seq,202,3296679188,PRJNA743291,SAMN20011956,981694700,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335927,GSM5415246,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:47:00Z,1,GSM5415246,SRP326660,11.18,5B6,female,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,high
SRR15024049,RNA-Seq,202,3922894742,PRJNA743291,SAMN20011955,1173075745,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335928,GSM5415247,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415247,SRP326660,7.14,4J0,male,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,mid
SRR15024051,RNA-Seq,202,4233411162,PRJNA743291,SAMN20011953,1262608398,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335930,GSM5415249,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415249,SRP326660,10.17,9C6,male,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,low
SRR15024052,RNA-Seq,202,4101081568,PRJNA743291,SAMN20011952,1227639355,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335931,GSM5415250,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415250,SRP326660,8.04,6H6,female,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,mid
SRR15024053,RNA-Seq,202,2817935552,PRJNA743291,SAMN20011951,838211924,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335932,GSM5415251,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415251,SRP326660,19.89,22H,female,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024054,RNA-Seq,202,3920776570,PRJNA743291,SAMN20011950,1183594096,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335933,GSM5415252,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:55:00Z,1,GSM5415252,SRP326660,7.05,6I4,male,primary motor cortex,primary motor cortex,mid
SRR15024055,RNA-Seq,202,3074162048,PRJNA743291,SAMN20011949,923408310,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335942,GSM5415253,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415253,SRP326660,6.14,7L7,female,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,mid
SRR15024056,RNA-Seq,202,3236470462,PRJNA743291,SAMN20011948,971122907,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335943,GSM5415254,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:00:00Z,1,GSM5415254,SRP326660,6.16,8K7,female,amygdala,amygdala,high
SRR15024057,RNA-Seq,202,2099291060,PRJNA743291,SAMN20011947,644293766,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335944,GSM5415255,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:47:00Z,1,GSM5415255,SRP326660,14.10,80S,female,primary motor cortex,primary motor cortex,low
SRR15024058,RNA-Seq,202,3866649256,PRJNA743291,SAMN20011946,1152620357,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335945,GSM5415256,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:08:00Z,1,GSM5415256,SRP326660,7.03,0K1,male,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,low
SRR15024060,RNA-Seq,202,4099107018,PRJNA743291,SAMN20011944,1216345230,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335947,GSM5415258,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415258,SRP326660,15.85,94O,male,ventromedial hypothalamus,ventromedial hypothalamus,high
SRR15024061,RNA-Seq,202,3554862458,PRJNA743291,SAMN20011943,1060106054,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335948,GSM5415259,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:50:00Z,1,GSM5415259,SRP326660,7.03,0K1,male,primary visual cortex,primary visual cortex,low
SRR15024063,RNA-Seq,202,3594966730,PRJNA743291,SAMN20011939,1091974589,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335966,GSM5415261,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415261,SRP326660,7.05,6I4,male,amygdala,amygdala,mid
SRR15024064,RNA-Seq,202,3630174118,PRJNA743291,SAMN20011938,1084179231,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335967,GSM5415262,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415262,SRP326660,14.10,80S,female,primary visual cortex,primary visual cortex,low
SRR15024065,RNA-Seq,202,5883757222,PRJNA743291,SAMN20011937,1756613431,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335968,GSM5415263,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:56:00Z,1,GSM5415263,SRP326660,5.89,3L5,male,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024066,RNA-Seq,202,3804601320,PRJNA743291,SAMN20011936,1138039541,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335969,GSM5415264,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415264,SRP326660,12.96,48V,female,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024067,RNA-Seq,202,3759638544,PRJNA743291,SAMN20011935,1115272128,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335970,GSM5415265,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415265,SRP326660,6.14,7L7,female,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024069,RNA-Seq,202,796524784,PRJNA743291,SAMN20011933,248458643,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335972,GSM5415267,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:46:00Z,1,GSM5415267,SRP326660,10.23,2E9,female,ventromedial hypothalamus,ventromedial hypothalamus,low
SRR15024070,RNA-Seq,202,3547225848,PRJNA743291,SAMN20011932,1050867185,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335973,GSM5415268,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415268,SRP326660,13.95,94S,female,lateral geniculate nucleus,lateral geniculate nucleus,low
SRR15024072,RNA-Seq,202,4546286942,PRJNA743291,SAMN20012364,1372879414,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335998,GSM5415270,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415270,SRP326660,7.27,4J3,female,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024073,RNA-Seq,202,4548398650,PRJNA743291,SAMN20012363,1368936939,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335999,GSM5415271,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:05:00Z,1,GSM5415271,SRP326660,14.91,20S,female,amygdala,amygdala,mid
SRR15024075,RNA-Seq,202,3775658356,PRJNA743291,SAMN20012360,1124821294,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11336001,GSM5415273,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415273,SRP326660,8.19,5H7,male,ventromedial prefrontal cortex,ventromedial prefrontal cortex,low
SRR15024076,RNA-Seq,202,4393376982,PRJNA743291,SAMN20012359,1310392029,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11336002,GSM5415274,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:55:00Z,1,GSM5415274,SRP326660,5.11,4N7,male,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,high
SRR15024077,RNA-Seq,202,3843879210,PRJNA743291,SAMN20012358,1150997134,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11336003,GSM5415275,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:58:00Z,1,GSM5415275,SRP326660,8.04,6H6,female,superior temporal sulcus,superior temporal sulcus,mid
SRR15024078,RNA-Seq,202,4428923124,PRJNA743291,SAMN20012356,1318931958,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11336004,GSM5415276,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:03:00Z,1,GSM5415276,SRP326660,11.98,3A6,male,primary motor cortex,primary motor cortex,low
SRR15024079,RNA-Seq,202,4083025596,PRJNA743291,SAMN20012345,1211003573,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11336021,GSM5415277,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:05:00Z,1,GSM5415277,SRP326660,15.85,94O,male,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,high
SRR15024081,RNA-Seq,202,3997908048,PRJNA743291,SAMN20012251,1231428754,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX11336023,GSM5415279,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415279,SRP326660,14.10,80S,female,caudate nucleus,caudate nucleus,low
SRR15024082,RNA-Seq,202,3479953384,PRJNA743291,SAMN20012249,1042574196,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11336024,GSM5415280,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:00:00Z,1,GSM5415280,SRP326660,11.18,5B6,female,lateral geniculate nucleus,lateral geniculate nucleus,high
SRR15024087,RNA-Seq,202,3498006528,PRJNA743291,SAMN20012244,1040647672,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11336045,GSM5415285,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415285,SRP326660,6.16,8K7,female,dentate gyrus,dentate gyrus,high
SRR15024088,RNA-Seq,202,4839836776,PRJNA743291,SAMN20012243,1455101148,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11336046,GSM5415286,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:00:00Z,1,GSM5415286,SRP326660,5.11,4N7,male,dorsolateral prefrontal cortex,dorsolateral prefrontal cortex,high
SRR15024090,RNA-Seq,202,3479349202,PRJNA743291,SAMN20012241,1027028504,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11336048,GSM5415288,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415288,SRP326660,11.98,3A6,male,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,low
SRR15024091,RNA-Seq,202,3985960354,PRJNA743291,SAMN20012240,1174579689,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11336049,GSM5415289,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415289,SRP326660,5.13,9N0,female,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,high
SRR15024092,RNA-Seq,202,3487305174,PRJNA743291,SAMN20012239,1051299112,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX11336050,GSM5415290,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415290,SRP326660,12.96,48V,female,amygdala,amygdala,mid
SRR15024098,RNA-Seq,202,3859776812,PRJNA743291,SAMN20012233,1149370183,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335553,GSM5415296,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415296,SRP326660,6.94,9I7,female,anterior cingulate cortex,anterior cingulate cortex,low
SRR15024099,RNA-Seq,202,3964402510,PRJNA743291,SAMN20012232,1185985337,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335554,GSM5415297,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415297,SRP326660,19.89,22H,female,cornu ammonis 3,cornu ammonis 3,mid
SRR15024100,RNA-Seq,202,2697882912,PRJNA743291,SAMN20012231,832203722,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335555,GSM5415298,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415298,SRP326660,6.97,9I5,female,cornu ammonis 3,cornu ammonis 3,mid
SRR15024104,RNA-Seq,202,4349005258,PRJNA743291,SAMN20012227,1300177328,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335576,GSM5415302,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:58:00Z,1,GSM5415302,SRP326660,6.16,8K7,female,superior temporal sulcus,superior temporal sulcus,high
SRR15024105,RNA-Seq,202,3661821458,PRJNA743291,SAMN20012226,1103574414,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335577,GSM5415303,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:54:00Z,1,GSM5415303,SRP326660,14.91,20S,female,primary visual cortex,primary visual cortex,mid
